cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1	dz2	dz3	dz4
1	1	27674	0.583619	0.157357	0.142713	0.987696	0.989868	0.00219956	0.00274959	-0.0371124	-0.01038	-0.00655295	0.00808304
1	1	28946	0.622728	0.173932	0.141044	0.984988	0.990103	0.00519276	0.0475843	0.0324153	-0.0539914	0.0497438	-0.0270406
1	1	29931	0.652471	0.163182	0.118395	0.986774	0.993016	0.0063255	0.027996	-0.00964881	0.036447	-0.043075	0.0862548
1	1	31449	0.697123	0.157956	0.108717	0.987602	0.994108	0.00658701	0.0787931	-0.0430124	-0.0530719	-0.0356939	-0.0178945
1	1	34609	0.783887	0.175478	0.147337	0.984722	0.989205	0.00455248	0.0361597	0.0306298	0.0151704	0.0152262	-0.0361289
1	1	36540	0.83162	0.187387	0.168026	0.982596	0.985983	0.00344649	0.0204745	-0.0834631	-0.00870395	0.0438223	0.00319504
1	1	36799	0.837666	0.17323	0.136211	0.985108	0.990766	0.00574398	0.0255251	0.040999	0.0173485	0.0171288	0.00368168
1	1	37156	0.845852	0.143722	0.0814048	0.989725	0.996692	0.0070393	0.168008	0.0500805	-0.0482845	-0.0214571	0.0910523
1	1	38343	0.871789	0.0738838	0.0829638	0.997274	0.996564	-0.000711838	-0.0421403	0.0133426	0.0215662	-0.0299017	-0.0230937
1	1	42603	0.946976	0.132051	0.105239	0.991319	0.994478	0.00318621	0.0329432	-0.00181726	0.00327162	-0.00205416	-0.0135921
1	1	47541	0.994048	0.142606	0.0860321	0.989883	0.996306	0.00648842	0.0557216	-0.0150126	0.0618486	0.039227	-0.0259515
1	1	48948	0.998909	0.0898254	0.0896761	0.995974	0.995987	1.33992e-05	-0.00118185	0.0030312	-0.00119365	0.000746042	0.00614967
1	1	51474	0.997856	0.0888305	0.0612337	0.996062	0.998127	0.00207279	0.0370104	0.0159465	-0.0156219	0.0234848	0.0223151
1	1	58305	0.93345	0.059131	0.0573471	0.998253	0.998357	0.000103898	0.000375299	-0.00269997	-0.000378312	-0.000148589	0.00193039
1	1	60737	0.890451	0.0881488	0.0618108	0.996122	0.998092	0.00197677	-0.0197141	-0.0280065	0.00273957	0.00445826	-0.00966037
1	1	62177	0.860645	0.0890053	0.0525788	0.996047	0.998619	0.00258203	-0.0512592	0.0157683	-0.00178114	-0.0172035	0.0186362
1	1	65040	0.792869	0.108426	0.068355	0.994139	0.997667	0.00354819	-0.060116	0.0118195	-0.0437515	0.0294177	-0.0336354
1	1	69043	0.682798	0.160052	0.107606	0.987273	0.994227	0.0070436	-0.0594588	-0.0548974	-0.00359848	-0.0451274	0.0630104
1	1	71399	0.612139	0.17144	0.143719	0.985412	0.989726	0.00437791	-0.0918068	0.041306	-0.0903445	0.0468982	-0.0126754
1	1	71822	0.599174	0.150423	0.135454	0.98875	0.990868	0.00214199	0.024965	-0.0755618	0.0639508	0.00703511	-0.00276421
1	1	74135	0.527131	0.197553	0.157034	0.980676	0.987746	0.00720955	-0.0370772	0.0287571	0.0043635	-0.0262353	0.0120839
1	1	74863	0.504285	0.17802	0.129694	0.984279	0.991625	0.00746293	-0.184563	0.0620157	-0.0551403	0.0372284	0.00536508
1	1	76478	0.453609	0.132051	0.100823	0.991319	0.99493	0.00364269	-0.0189603	-0.0202336	0.0155825	-0.0125779	-0.0152833
1	1	78478	0.391593	0.124728	0.106262	0.992252	0.99437	0.00213511	-0.0283136	0.00814218	0.0389629	0.02364	0.0223143
1	1	79692	0.3547	0.126724	0.0924573	0.992003	0.995735	0.00376241	-0.055193	-0.0567687	-0.0229369	-0.0828214	-0.0909907
1	1	81445	0.302989	0.118761	0.0932261	0.992973	0.995664	0.00271025	-0.00963028	0.0183074	0.0552257	0.0601038	-0.0139619
1	1	83498	0.245525	0.141535	0.124393	0.990034	0.992293	0.00228178	-0.0219117	-0.00290176	0.0669481	-0.063708	0.0734502
1	1	83872	0.235483	0.133017	0.113914	0.991192	0.993533	0.00236135	-0.0340922	-0.0192244	0.00160158	-0.0118585	0.00350421
1	1	86430	0.170973	0.166272	0.162995	0.986272	0.986804	0.000539619	-0.00258906	-0.000877797	-0.00280202	0.00111863	0.000122138
1	1	87086	0.155745	0.176539	0.171625	0.984538	0.98538	0.000855783	-0.0680125	-0.0142379	0.0308759	-0.0260256	0.062201
1	1	87780	0.140265	0.180275	0.156674	0.983882	0.987802	0.00398421	0.0142767	-0.00649352	0.00279215	0.0491176	-0.0941582
1	1	89038	0.113972	0.177669	0.166796	0.984341	0.986186	0.00187453	-0.0450376	-0.0137105	0.0266049	-0.0130568	0.00226252
1	1	89299	0.108819	0.169983	0.113206	0.985657	0.993613	0.00807169	-0.0516395	0.0399489	-0.0242724	0.0141693	0.03982
1	1	90709	0.0828043	0.127906	0.0743971	0.991853	0.997236	0.00542714	-0.0932961	0.0074232	-0.0852132	-0.0509865	-0.051142
1	1	91042	0.0771228	0.0736812	0.0726231	0.997289	0.997366	7.74015e-05	-0.00119483	0.000743609	-0.00469554	0.00126372	-0.00059301
1	1	93089	0.0463942	0.0758033	0.0629146	0.997131	0.998023	0.000894352	-0.0117215	0.0421197	0.00401108	0.0131461	0.00614556
1	2	117	0	0.00545509	0.0220761	0.999985	0.999756	-0.000228771	0.00504907	0.00812375	0.0158089	-0.00208454	0.000580589
1	2	3556	0	0.0220761	0.0311551	0.999756	0.999515	-0.000241613	-0.0253424	-0.00683051	-0.00752893	0.0195211	-0.0212786
1	2	12178	0	0.0311551	0.0290164	0.999515	0.999579	6.43446e-05	0.00303116	-0.00482177	-0.000432794	-0.00219932	-0.000387759
1	2	23747	0	0.0290164	0.0268034	0.999579	0.999641	6.1766e-05	0.00213866	0.0101443	0.00331494	-0.00607609	0.00118993
1	2	39383	0	0.0268034	0.0141643	0.999641	0.9999	0.000258932	-0.00139993	-0.00876271	-0.00953298	-0.0128983	0.0179092
1	2	40099	0	0.0141643	0.0137553	0.9999	0.999905	5.70958e-06	0.000992071	0.0010811	-0.000576057	-0.000936311	0.00346878
1	2	82000	0	0.0137553	0.029501	0.999905	0.999565	-0.000340491	-0.000112991	0.00532252	-0.00674524	-0.0179493	0.00773099
2	1	761	0.000571861	0.0842357	0.079336	0.996458	0.996858	0.000400806	-0.00291824	0.00448972	0.0117117	0.00776376	0.00794666
2	1	1812	0.00324004	0.0775368	0.0537063	0.996999	0.998559	0.00156501	-0.0222757	-0.0270157	0.0133084	0.0821277	0.0143506
2	1	10518	0.105289	0.0855662	0.0845364	0.996346	0.996433	8.75905e-05	0.0453055	-0.0116662	-0.0211982	0.042856	0.0049558
2	1	11941	0.134269	0.0978665	0.0828495	0.995223	0.996574	0.00135783	0.00830559	0.00255882	0.00296401	-0.0104308	-0.0176813
2	1	15696	0.224096	0.15356	0.1376	0.988279	0.990578	0.00232607	0.0337346	0.00145985	0.012331	0.0202679	0.00861022
2	1	16298	0.240038	0.150037	0.12775	0.988808	0.991873	0.0031003	0.011016	0.0271639	-0.0316742	-0.0260448	-0.00541335
2	1	18036	0.28815	0.170699	0.139269	0.985537	0.990349	0.00488301	0.0395159	-0.011957	-0.0231617	0.00336687	0.0012966
2	1	18565	0.303314	0.152304	0.132396	0.988469	0.991274	0.00283801	0.051236	-0.0241571	-0.0363265	-0.126138	0.0365111
2	1	18867	0.312066	0.137967	0.119016	0.990528	0.992943	0.00243802	0.00787345	0.00504185	0.00998342	0.0121481	-0.00971219
2	1	20823	0.370286	0.164825	0.0839353	0.986508	0.996484	0.0101118	0.164835	0.0696349	0.0725795	0.0979532	-0.0167676
2	1	23573	0.455255	0.100877	0.0707895	0.994925	0.997498	0.00258589	0.0270933	-0.053659	0.0117711	-0.0214169	0.0352801
2	1	24430	0.48211	0.0868827	0.0728694	0.996233	0.997349	0.00111996	0.028366	0.0376466	-0.00749019	0.00421997	-0.0189995
2	1	24625	0.488249	0.0757912	0.0591989	0.997132	0.998249	0.00112052	0.00178274	-0.0115253	-0.024153	-0.00724096	-0.01258
2	1	25265	0.508334	0.0733529	0.0756274	0.997313	0.997144	-0.000169416	-0.00566161	-0.00406757	-0.00310705	-0.000569007	-0.00328651
2	1	27888	0.590237	0.1505	0.110876	0.988739	0.993872	0.00519191	0.108288	-0.0663407	-0.0240823	0.03253	-0.0881676
2	1	29234	0.631476	0.13025	0.116395	0.991553	0.993249	0.00171017	-0.00212795	-0.0201361	-0.0107669	-0.0406601	0.0322439
2	1	29375	0.635748	0.119349	0.101291	0.992903	0.994883	0.00199423	0.0559685	0.104904	0.122588	-0.0476958	0.0592936
2	1	31227	0.690691	0.127756	0.111653	0.991872	0.993786	0.00192946	0.0168871	-0.00884398	-0.0275772	-0.02354	0.0144411
2	1	31834	0.708183	0.12277	0.094972	0.992492	0.9955	0.00303102	0.077113	-0.00873774	-0.0317408	-0.0239174	0.00355309
2	1	33821	0.763171	0.112771	0.111026	0.993662	0.993856	0.000195265	0.00245719	0.00506495	0.0130824	0.00733659	0.00112628
2	1	34790	0.788555	0.12629	0.123808	0.992057	0.992365	0.000310383	0.00415812	0.00484015	0.00169535	0.00102653	-0.00361321
2	1	35855	0.815207	0.142468	0.1291	0.989903	0.991701	0.00181675	0.0117559	-0.056308	-0.0160424	-0.0115977	-0.0177762
2	1	36400	0.828296	0.138994	0.10538	0.990387	0.994463	0.00411565	0.0265212	-0.0273427	0.018329	0.0496106	0.00261716
2	1	38060	0.865787	0.136419	0.11501	0.990738	0.993408	0.00269515	0.0231543	0.0716287	-0.0455467	0.01634	0.0335787
2	1	38803	0.8813	0.128205	0.120255	0.991815	0.992795	0.000988103	0.0103239	-0.00721129	0.00250937	0.00991621	0.00765937
2	1	40150	0.907262	0.142734	0.127136	0.989865	0.991951	0.00210705	0.0616472	-0.0215857	-0.00369909	-0.0425858	0.0354538
2	1	41143	0.924566	0.136817	0.114515	0.990684	0.993465	0.00280662	-0.0201902	0.0305642	-0.00190162	0.0214316	-0.0714375
2	1	41553	0.931227	0.120524	0.0972345	0.992763	0.995284	0.00253892	0.0212996	-0.0095642	-0.00632494	-3.00007e-05	-0.0243189
2	1	42436	0.944595	0.109486	0.0972042	0.994024	0.995287	0.00127009	0.0156169	0.010578	0.01706	-0.0043005	0.00289112
2	1	42973	0.952057	0.10385	0.0206752	0.994622	0.999786	0.00519209	0.0805713	-0.0195833	0.00437234	0.0220209	0.000197891
2	1	45154	0.977002	0.0410203	0.0431777	0.999159	0.999068	-9.08225e-05	-0.000306962	0.00254976	-0.000148547	-0.00352946	0.000462896
2	1	52170	0.995357	0.0599494	0.0405724	0.998205	0.999177	0.00097438	0.0317293	0.002518	0.0233742	0.0218682	0.00882358
2	1	55742	0.96781	0.0324285	0.0275014	0.999474	0.999622	0.000147653	0.00316517	-0.00618951	-0.0132211	0.0106489	0.000411635
2	1	58165	0.935628	0.0467723	0.0269632	0.998907	0.999637	0.000730585	-0.0264294	0.00472331	-0.00036242	-0.00935138	0.000163166
2	1	63081	0.8404	0.109826	0.0566321	0.993987	0.998398	0.00443715	-0.0585954	0.00376038	-0.0176799	0.00503767	-0.028504
2	1	66322	0.759295	0.132882	0.134672	0.99121	0.990973	-0.000239397	0.00164365	-0.00109132	-0.00237923	0.000952301	-0.000622506
2	1	67959	0.714028	0.179084	0.0968051	0.984092	0.995325	0.0114146	-0.0890919	-0.000831588	0.0237008	-0.0501317	0.0134353
2	1	70325	0.644738	0.162148	0.132493	0.98694	0.991261	0.00437846	-0.0567342	-0.0358248	-0.0245303	-0.0402939	-0.0346163
2	1	72510	0.57788	0.188142	0.120133	0.982457	0.99281	0.0105378	-0.118237	0.0523452	0.00300988	-0.0187154	-0.00744835
2	1	74051	0.529783	0.146368	0.131514	0.989345	0.991389	0.00206596	-0.0170209	0.0159349	-0.00450962	0.0111088	0.00703962
2	1	74366	0.519884	0.137739	0.112232	0.990559	0.993722	0.00319301	-0.0510787	0.0432705	-0.00557454	0.0378241	0.0280915
2	1	74690	0.509727	0.116112	0.10161	0.993282	0.994851	0.00157991	0.0184733	-0.0342546	-0.00615375	0.00615626	-0.00614787
2	1	76687	0.44708	0.150546	0.149825	0.988732	0.988839	0.000108206	-0.000732941	-0.00322332	-0.00411693	-0.00126001	-0.000704724
2	1	77845	0.411095	0.181747	0.16531	0.98362	0.986429	0.0028563	-0.016579	-0.00637489	-0.0217076	0.0584543	0.0207337
2	1	78359	0.395229	0.179696	0.179185	0.983984	0.984075	9.17959e-05	-0.000585606	-0.00533523	-0.00436923	0.00175658	-0.00468134
2	1	78379	0.394625	0.179737	0.163746	0.983977	0.986683	0.00275011	-0.0226052	-0.0140315	-0.00911098	0.0124551	0.0271045
2	1	78597	0.387952	0.169556	0.139642	0.985728	0.990297	0.00463545	-0.100045	-0.0387352	-0.00324073	0.0743864	-0.0620472
2	1	78604	0.387719	0.139723	0.111297	0.990286	0.993826	0.00357403	-0.0425982	-0.0562961	0.0513743	-0.0785204	-0.0489546
2	1	79515	0.360047	0.11613	0.0758559	0.99328	0.997127	0.00387346	-0.00780121	0.0283721	-0.0209121	0.0120867	0.056235
2	1	80756	0.323064	0.0950637	0.0575487	0.995492	0.998345	0.00286673	-0.0292825	0.0662679	0.00856218	-0.0592217	0.014404
2	1	82443	0.274577	0.0944484	0.0876647	0.99555	0.996165	0.000617892	-0.00380012	0.00357737	0.0116284	0.00486982	0.0159436
2	1	83541	0.244356	0.115455	0.0995578	0.993357	0.995056	0.00171054	-0.0113619	-0.0177862	0.0102721	0.0124579	0.0117886
2	1	85031	0.20531	0.137921	0.106215	0.990534	0.994375	0.00387781	-0.0797279	-0.0320209	0.0349756	0.0713711	0.0316909
2	1	86908	0.159832	0.13596	0.0842457	0.9908	0.996458	0.00571007	-0.057624	-0.022598	-0.0116428	-0.0532366	0.00871805
2	1	89479	0.105326	0.122061	0.0963292	0.992578	0.995371	0.0028137	-0.0175447	0.0120545	-0.0105396	0.0186571	-0.0294062
2	1	91932	0.0628658	0.134104	0.119693	0.991048	0.992862	0.0018304	-0.0138806	-0.0143826	0.00336961	-0.0321903	-0.0054862
2	1	92541	0.0539032	0.127968	0.119248	0.991846	0.992915	0.0010785	-0.125806	0.00271819	0.0425043	0.0766445	-0.0795542
2	1	93200	0.0449385	0.119059	0.113098	0.992938	0.993625	0.00069223	0.0641924	0.0826013	-0.000598489	-0.0185909	0.0489962
2	1	93530	0.040741	0.115603	0.100436	0.99334	0.994969	0.00163971	-0.00934066	0.00745517	-0.00698142	-0.0256144	-0.0117552
2	1	93559	0.0403853	0.100653	0.0863848	0.994947	0.996276	0.00133519	-0.0605113	-0.0473915	0.0391097	-0.0267008	0.00500171
2	1	95535	0.0195459	0.0890661	0.0840437	0.996041	0.996475	0.000434812	-0.0302164	0.0169774	-0.0156469	-0.0497222	0.0312713
2	1	97110	0.00821688	0.0836593	0.0527535	0.996507	0.99861	0.0021102	0.0137194	0.00118868	-0.0514567	0.00595351	-0.0365314
2	2	4604	0	0.029501	0.0305386	0.999565	0.999534	-3.11481e-05	-0.000573652	0.00113672	0.00721856	-0.000331258	0.00100893
2	2	15491	0	0.0305386	0.0316799	0.999534	0.999498	-3.5505e-05	-0.00404467	-0.00639691	0.00867634	0.00586354	0.0036423
2	2	32460	0	0.0316799	0.0278466	0.999498	0.999612	0.000114098	0.00442398	0.00072899	-0.00283024	-0.000835783	-0.00271647
2	2	32811	0	0.0278466	0.0286949	0.999612	0.999588	-2.39825e-05	0.0023313	0.00446242	0.00473859	0.000864843	0.000181032
2	2	37022	0	0.0286949	0.0282375	0.999588	0.999601	1.30205e-05	-0.001038	-0.0059887	0.000274611	-0.00114499	-0.00422383
2	2	42877	0	0.0282375	0.0246802	0.999601	0.999695	9.4127e-05	-0.00441223	-0.00604839	-0.00184698	0.0253732	0.00313584
2	2	52427	0	0.0246802	0.0198338	0.999695	0.999803	0.00010787	-7.84866e-05	0.016948	-0.0115402	-0.0132737	-0.00545949
3	1	396	0.000155189	0.0558085	0.0518435	0.998444	0.998657	0.000213443	-0.00669984	0.00211035	-0.00204332	-0.00276673	0.0109131
3	1	6895	0.046198	0.0562075	0.0512168	0.998422	0.998689	0.000268099	0.00274175	-0.00800131	-0.0163909	-0.00184079	-0.000255852
3	1	10745	0.1097	0.0994062	0.0930271	0.995071	0.995682	0.000613967	0.000152223	-0.0207986	0.0180803	0.0211514	0.00065662
3	1	11892	0.133217	0.115678	0.113401	0.993332	0.993591	0.000260895	0.00235145	0.000299366	-0.0048661	-0.0062008	0.0104504
3	1	13008	0.157915	0.137474	0.13393	0.990595	0.991071	0.000481032	0.0180211	0.0318509	-0.0346332	0.0177294	-0.0541983
3	1	13180	0.161875	0.137391	0.0688556	0.990606	0.997632	0.00709259	0.0982776	-0.00710471	-0.0271298	0.0421303	0.0442299
3	1	15325	0.214443	0.0992292	0.0853474	0.995089	0.996365	0.00128194	0.0210827	0.00459808	-0.00539234	-0.00863836	0.00598765
3	1	16148	0.236049	0.10037	0.086864	0.994976	0.996234	0.00126516	0.0097675	-0.0248008	0.00173566	-0.0098217	0.0143597
3	1	17286	0.267048	0.11213	0.111202	0.993733	0.993836	0.000103617	0.00255997	-0.0022487	-0.00461663	-0.0139726	0.00129126
3	1	17536	0.274027	0.117163	0.0980625	0.99316	0.995203	0.00205762	0.0575195	0.0443797	-0.0107596	-0.00232139	-0.0454166
3	1	17819	0.281987	0.101843	0.104386	0.994827	0.994567	-0.000262088	-0.00566762	0.00944685	0.00989127	0.000803913	-0.00399932
3	1	18669	0.306314	0.119446	0.0876315	0.992892	0.996168	0.00329951	0.0122035	-0.00764838	0.0303105	-0.00796628	0.029134
3	1	20739	0.367758	0.141296	0.120446	0.990067	0.992773	0.00273236	0.0170228	-0.0178442	-0.000406192	0.0110193	0.00292168
3	1	22278	0.414903	0.165673	0.133497	0.98637	0.991129	0.00482465	0.165495	0.0706623	-0.0429805	-0.0565408	0.0291424
3	1	22375	0.417912	0.133426	0.131486	0.991138	0.991393	0.000256963	-0.00129677	0.00104003	0.00358933	0.00207891	0.000128421
3	1	25201	0.506317	0.158233	0.148963	0.987559	0.988966	0.00142487	0.0110984	-0.00062558	0.0342561	-0.0243343	-0.0124112
3	1	26602	0.550271	0.175741	0.159328	0.984676	0.987387	0.00275351	0.0248565	-0.0108404	-0.00050095	-0.0112349	0.00176185
3	1	26664	0.552206	0.160502	0.153923	0.987202	0.988224	0.00103488	0.00883774	-0.00430741	0.00306845	-0.00301231	-0.000575901
3	1	28126	0.597595	0.183965	0.157614	0.983221	0.987656	0.00451066	0.03989	-0.0492497	-0.0367686	-0.00938416	-0.0329773
3	1	28585	0.611699	0.166464	0.136905	0.98624	0.990672	0.00449365	0.00906207	-0.0318978	0.0234839	0.02257	-0.0107906
3	1	30111	0.657832	0.173399	0.121848	0.985079	0.992604	0.00763912	0.0536872	-0.0256932	0.0130061	0.0311961	-0.0199277
3	1	32100	0.715747	0.169914	0.13758	0.985668	0.990581	0.00498363	0.0223538	-0.000111835	0.0110931	0.0556521	0.0143493
3	1	32250	0.719993	0.141529	0.107987	0.990035	0.994186	0.00419344	0.064468	0.0323912	-0.0619662	0.00197832	0.0351936
3	1	33415	0.752238	0.130578	0.125573	0.991511	0.992147	0.000641309	0.00233824	-0.00147182	0.00532834	0.00124669	-0.00245316
3	1	34490	0.780804	0.148818	0.126634	0.988988	0.992014	0.00306007	0.0217555	-0.00825227	0.00661946	-0.00526929	0.0126434
3	1	35149	0.797682	0.140845	0.104983	0.99013	0.994504	0.00441771	0.0569506	0.0403197	0.04073	-0.0425075	-0.0661979
3	1	35347	0.802655	0.108091	0.099381	0.994175	0.995074	0.000903972	0.0659392	0.0212735	-0.0166671	-0.00771154	0.00897367
3	1	36990	0.842059	0.108056	0.0552415	0.994179	0.998475	0.00432151	0.0816657	-0.0565826	0.0117143	0.0393092	0.0332704
3	1	45388	0.979155	0.10544	0.0955393	0.994457	0.995447	0.000995415	0.0428368	-0.0214489	0.0169817	0.0690776	0.0460759
3	1	48304	0.997165	0.106948	0.0852288	0.994297	0.996375	0.00208916	0.0460705	0.0223652	0.0133347	-0.000560743	0.0156199
3	1	49780	0.999952	0.0861545	0.0675738	0.996296	0.997719	0.00142921	0.0176115	-0.0041621	0.0446847	-0.0315019	-0.00531689
3	1	56841	0.954514	0.0742843	0.0602556	0.997245	0.998186	0.000944153	-0.0180049	-0.00592472	-0.0128553	0.00879543	-0.0135321
3	1	59828	0.907658	0.0851454	0.0760952	0.996382	0.997109	0.000729902	0.00394079	0.0207268	-0.0361652	-0.0106761	-0.0199303
3	1	62309	0.857756	0.121928	0.100221	0.992594	0.99499	0.00241396	-0.0284665	0.00503387	0.029363	0.00633845	0.00110712
3	1	62386	0.856057	0.101707	0.0880737	0.994841	0.996129	0.00129446	-0.0192958	-0.00525524	-0.0106986	0.00769951	0.0113285
3	1	62838	0.845965	0.0962716	0.0712594	0.995377	0.997464	0.00209736	-0.0770331	0.0550433	-0.0248785	-0.0402422	-0.0139406
3	1	65463	0.78198	0.097678	0.0740768	0.995241	0.99726	0.00202887	-0.0146187	-0.031311	0.0350327	0.0218406	0.00592618
3	1	67325	0.731854	0.115057	0.110252	0.993403	0.993941	0.000541505	-0.0104366	0.000755231	0.00590632	0.0107823	-0.0112304
3	1	68262	0.705395	0.13312	0.118068	0.991179	0.993054	0.00189224	-0.0153744	-0.00107275	0.0175843	-0.0326857	-0.00489241
3	1	68263	0.705378	0.118082	0.0851717	0.993053	0.996379	0.00335019	-0.0294391	-0.0529037	-0.0740687	-0.0269148	-0.0102242
3	1	68492	0.698804	0.0909126	0.082975	0.995876	0.996563	0.00069037	-0.00861554	0.0125755	0.00274017	0.00716523	-0.0127482
3	1	70695	0.633599	0.14307	0.123323	0.989818	0.992425	0.00263361	-0.0177315	-0.00955408	0.0319022	0.00535104	-0.000341941
3	1	73413	0.549765	0.205414	0.140506	0.979123	0.990178	0.0112897	-0.113714	0.0430958	0.00645101	0.0887112	-0.0358126
3	1	76649	0.448261	0.219418	0.201994	0.976215	0.979806	0.003678	-0.0189694	-0.00958838	-0.000551103	-0.00278463	-0.00363452
3	1	77011	0.436967	0.211677	0.141017	0.977845	0.990106	0.0125388	-0.107827	-0.107931	-0.0293278	-0.0563001	-0.00808105
3	1	77370	0.425804	0.147269	0.0953554	0.989214	0.995464	0.00631764	-0.0169449	0.0500382	0.0249365	-0.0200583	0.0223608
3	1	78488	0.391294	0.122767	0.0860466	0.992492	0.996305	0.00384127	-0.0575478	0.0978513	0.0109189	0.00126193	0.0894215
3	1	81697	0.29575	0.159333	0.138219	0.987387	0.990493	0.00314626	-0.0211651	-0.00314156	0.00357112	-0.0256522	-0.0179403
3	1	81842	0.291606	0.141852	0.11395	0.989989	0.993529	0.00357514	-0.0259028	-0.0260302	0.007021	-0.011502	0.000618303
3	1	82694	0.267581	0.135339	0.090905	0.990884	0.995877	0.00503906	-0.11488	-0.0310965	-0.0742692	0.0726254	0.0480559
3	1	86730	0.163949	0.143814	0.131447	0.989712	0.991398	0.00170361	0.0029388	-0.0069512	0.0183406	-0.0132935	-0.015707
3	1	87277	0.151421	0.142508	0.125872	0.989897	0.992109	0.00223483	-0.0153364	-0.0189556	0.0284581	-0.0138069	-0.000231626
3	1	87937	0.136855	0.138978	0.11353	0.990389	0.993576	0.00321806	-0.045982	0.0878498	0.00906602	-0.0342466	-0.00659257
3	1	91262	0.0734791	0.164628	0.15677	0.98654	0.987787	0.00126362	-0.00483473	-0.00239627	-0.00187984	0.00105758	-0.0101758
3	1	91961	0.0624352	0.16664	0.140644	0.986212	0.990158	0.00400202	-0.0326773	0.0049058	0.00647742	0.000880499	0.000689152
3	1	91990	0.0619834	0.141021	0.0868726	0.990106	0.996234	0.0061891	-0.0781543	-0.0104704	0.0267192	0.00769638	0.00106697
3	1	94606	0.028437	0.106455	0.0575724	0.99435	0.998344	0.0040171	-0.0617324	-0.0341811	0.00237776	-0.00479349	-0.00912081
3	2	13779	0	0.0198338	0.0135958	0.999803	0.999908	0.000104272	0.00486184	-0.00213489	-0.00349863	0.00334661	-0.00183525
3	2	17837	0	0.0135958	0.0181793	0.999908	0.999835	-7.28167e-05	-0.00519098	0.00157196	-0.000374415	0.010142	-0.00249567
3	2	21958	0	0.0181793	0.0260208	0.999835	0.999662	-0.000173282	0.00302619	0.00498975	-0.0158615	-0.00231551	0.000808154
3	2	22680	0	0.0260208	0.0225922	0.999662	0.999745	8.33405e-05	0.00278213	-0.00599074	0.00399116	0.00143399	0.00909977
3	2	25062	0	0.0225922	0.0252537	0.999745	0.999681	-6.36709e-05	-0.00757452	-0.000886011	-0.0013421	0.0019516	-0.00731279
3	2	31464	0	0.0252537	0.0259676	0.999681	0.999663	-1.82828e-05	-0.00285336	-0.00535566	0.000406602	7.55424e-06	-0.0063879
3	2	41211	0	0.0259676	0.0210286	0.999663	0.999779	0.000116064	0.0352008	0.00981544	0.014084	-0.0151242	0.00525752
3	2	70856	0	0.0210286	0.0233899	0.999779	0.999726	-5.2441e-05	0.00257345	-0.00354551	-0.0113225	0.00976889	-0.00203551
3	2	86368	0	0.0233899	0.037122	0.999726	0.999311	-0.000415392	3.69032e-05	-0.0073029	-0.00941797	0.0152821	-0.0181513
3	2	97676	0	0.037122	0.0362491	0.999311	0.999343	3.20238e-05	-0.00190629	0.0015361	0.000549537	-0.000351598	-0.00103744
4	1	2024	0.00404045	0.0668529	0.0373572	0.997768	0.999302	0.00153806	-0.0560199	-0.0410163	-0.0385396	-0.000306811	-0.0110447
4	1	2391	0.00563359	0.0382403	0.0391052	0.999269	0.999236	-3.34481e-05	-0.000982313	-0.00313256	0.000419623	0.00342634	-0.000254819
