cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1	dz2	dz3	dz4
17	1	61424	0	0.0165088	0.0184142	0.999864	0.99983	-3.32707e-05	-0.00452314	-0.00924924	0.000718254	-0.00518999	-0.00215844
17	1	91371	0	0.0184142	0.0240659	0.99983	0.99971	-0.000120036	0.000431687	0.0042157	0.0103986	0.00698635	0.00491196
18	1	3005	0	0.0240659	0.0196452	0.99971	0.999807	9.66214e-05	0.00138496	0.0186234	-0.00386122	-0.00178854	0.000971448
18	1	63535	0	0.0196452	0.0172582	0.999807	0.999851	4.40447e-05	-0.00437683	0.00315805	-0.00479308	-0.00185965	0.00286687
18	2	135	0	0.018329	0.0184259	0.999832	0.99983	-1.78106e-06	-0.00058443	-0.00157747	0.000477328	-0.00138158	0.00140439
18	2	69773	0	0.0184259	0.0216429	0.99983	0.999766	-6.44489e-05	-0.000617257	0.00281908	0.00231637	0.0016747	0.00201675
19	1	640	0	0.0172582	0.0168905	0.999851	0.999857	6.27954e-06	-0.0105646	-0.0135092	-0.00832478	-0.0165466	0.00837142
19	1	26619	0	0.0168905	0.0168666	0.999857	0.999858	4.03222e-07	1.97983e-05	-2.14939e-05	1.40645e-05	1.83432e-05	-1.09965e-05
19	1	77406	0	0.0168666	0.0180145	0.999858	0.999838	-2.00209e-05	-0.00218346	-0.0103376	0.00188067	0.00558191	-0.00807956
19	2	2390	0	0.0216429	0.014541	0.999766	0.999894	0.000128496	-0.0104067	-0.0189358	-0.00745322	-0.000212361	-0.00150746
19	2	48556	0	0.014541	0.0156661	0.999894	0.999877	-1.69935e-05	-0.00219068	0.000397397	-0.000109893	0.0017483	0.000721131
19	2	79500	0	0.0156661	0.0152938	0.999877	0.999883	5.76395e-06	-0.000392027	0.00107406	0.000405996	0.000765213	-0.000423543
20	1	75520	0	0.0180145	0.017204	0.999838	0.999852	1.42734e-05	-0.000672539	0.00261333	0.0033866	-0.00262954	-0.00326825
20	2	9558	0	0.0152938	0.0110881	0.999883	0.999939	5.54787e-05	0.0103591	-0.0027811	-0.000115357	0.00227737	-0.000551743
20	2	70769	0	0.0110881	0.014225	0.999939	0.999899	-3.97018e-05	0.00373888	0.00508928	0.00132952	-0.0120445	-0.00622913
20	2	93377	0	0.014225	0.0114494	0.999899	0.999934	3.56315e-05	-0.00388294	0.00188774	-0.00488887	0.00228463	-0.000509203
21	1	36336	0	0.017204	0.0226204	0.999852	0.999744	-0.000107847	-0.00337848	-0.00385772	0.000241932	0.0062644	0.00446552
21	1	77160	0	0.0226204	0.0236235	0.999744	0.999721	-2.31943e-05	-0.00196558	0.00166553	-0.00259735	0.000400895	0.00290705
21	2	25133	0	0.0114494	0.00777957	0.999934	0.99997	3.52842e-05	0.00366735	-0.00328938	0.00793562	0.0089898	0.000114521
23	1	3791	0	0.0236235	0.0235701	0.999721	0.999722	1.26072e-06	0.000229597	3.46932e-05	-0.000732668	-0.000224522	0.000639923
23	1	6579	0	0.0235701	0.0229488	0.999722	0.999737	1.44526e-05	0.00717625	0.00465819	-0.0126596	0.0117941	-0.00861086
23	1	16445	0	0.0229488	0.0143627	0.999737	0.999897	0.000160191	0.00875671	0.00362746	0.00277374	-0.0219416	0.00807786
23	1	65867	0	0.0143627	0.0133959	0.999897	0.99991	1.34194e-05	0.00264781	0.00249957	0.000843048	-0.000526719	-0.000224601
23	1	96172	0	0.0133959	0.0087967	0.99991	0.999961	5.10353e-05	-0.0010735	0.00412864	0.00239158	0.00458529	-0.00202704
23	2	14905	0	0.00777957	0.00546267	0.99997	0.999985	1.53406e-05	5.23465e-05	-0.00133415	-0.00339234	0.000249954	-0.00182324
23	2	29356	0	0.00546267	0.00501531	0.999985	0.999987	2.34374e-06	-0.00101023	0.00102198	-0.0014094	-0.00205515	0.000261072
23	2	41937	0	0.00501531	0.00839966	0.999987	0.999965	-2.27002e-05	0.000818304	0.0011577	0.00493105	0.00609329	0.00271296
23	2	47065	0	0.00839966	0.0205135	0.999965	0.99979	-0.000175109	-0.00510018	-0.0106811	-0.0140616	0.0121184	-0.00709331
23	2	64939	0	0.0205135	0.0154222	0.99979	0.999881	9.14836e-05	0.00920509	0.00587689	0.0169166	-0.0133731	0.0115372
24	1	50329	0	0.0087967	0.0142188	0.999961	0.999899	-6.23939e-05	0.00214588	-0.0119408	-0.00439855	0.00259602	-0.00986752
24	1	55731	0	0.0142188	0.0116236	0.999899	0.999932	3.35333e-05	0.00145432	0.00762643	0.00509486	0.00189498	-0.0057524
24	2	53416	0	0.0154222	0.0157913	0.999881	0.999875	-5.7617e-06	-0.000561506	0.00330562	-0.000746915	-0.00387737	0.00265454
25	1	3749	0	0.0116236	0.0106227	0.999932	0.999944	1.11334e-05	-0.00335224	-0.00264744	-0.00117151	0.00186612	0.00294839
25	1	56319	0	0.0106227	0.00902517	0.999944	0.999959	1.56939e-05	-0.00195065	0.00426284	-0.00106354	0.00153232	0.00480618
25	1	97808	0	0.00902517	0.0118646	0.999959	0.99993	-2.96569e-05	-0.000627833	0.00135772	-0.00147956	0.00252935	-9.18508e-05
25	2	247	0	0.0157913	0.020806	0.999875	0.999784	-9.17577e-05	0.0086418	0.000244778	-0.00850725	-0.00148777	0.00204615
25	2	44078	0	0.020806	0.0171057	0.999784	0.999854	7.01453e-05	-0.00292167	-0.00445221	0.000692398	0.0106027	-0.00590981
25	2	54998	0	0.0171057	0.0266235	0.999854	0.999646	-0.000208082	-0.00191273	-0.0150426	-0.00296319	0.00230822	-0.0145947
25	2	91540	0	0.0266235	0.0191004	0.999646	0.999818	0.000172008	-0.00197545	0.00769318	0.00177983	-0.00222485	-0.000354339
26	1	5111	0	0.0118646	0.0136656	0.99993	0.999907	-2.29902e-05	0.00269854	-0.00162794	0.0107589	0.00510427	-0.00247853
27	1	18265	0	0.0136656	0.0125829	0.999907	0.999921	1.42105e-05	0.000142308	-0.00902917	0.00374276	-0.00700462	0.00612794
27	2	33052	0	0.0191004	0.0118353	0.999818	0.99993	0.000112383	-0.0110165	0.00695688	4.69312e-05	-0.00739857	-0.00168688
27	2	50526	0	0.0118353	0.0115756	0.99993	0.999933	3.03927e-06	-0.0012019	0.00171379	-0.00138415	0.000889461	-0.000190149
28	1	70420	0	0.0125829	0.0092544	0.999921	0.999957	3.6343e-05	-0.00479726	0.0040195	-0.00166395	-0.0022131	0.000554812
29	1	24411	0	0.0092544	0.00785616	0.999957	0.999969	1.19624e-05	0.00279122	0.00409966	-0.000572207	0.00283153	-0.00367902
29	2	4944	0	0.0115756	0.0155121	0.999933	0.99988	-5.33139e-05	0.000927663	-0.00314594	-0.000289592	-0.00743879	-0.000757672
29	2	44977	0	0.0155121	0.0151038	0.99988	0.999886	6.25078e-06	-8.09067e-05	0.000281	-4.16466e-05	0.000124337	0.00033687
29	2	56346	0	0.0151038	0.0116213	0.999886	0.999932	4.65364e-05	0.00891803	0.00523757	0.00381812	-0.00147156	0.00634269
30	2	62871	0	0.0116213	0.011882	0.999932	0.999929	-3.06404e-06	0.000204149	0.000311845	0.00166055	0.000945032	-0.00157286
31	1	13892	0	0.00785616	0.00885887	0.999969	0.999961	-8.38011e-06	-0.00225032	0.00206976	0.00061602	5.48761e-06	0.000407794
31	1	22378	0	0.00885887	0.00908702	0.999961	0.999959	-2.04722e-06	0.00106572	-0.000520189	0.00101412	-0.000612734	-0.0020523
31	1	55657	0	0.00908702	0.0111093	0.999959	0.999938	-2.04215e-05	0.00252703	-0.00839243	-0.00926185	-9.83791e-05	-0.000303722
32	2	980	0	0.011882	0.0142526	0.999929	0.999898	-3.09771e-05	0.00408347	0.0101687	0.00276517	0.00915912	0.00557061
32	2	41302	0	0.0142526	0.0088215	0.999898	0.999961	6.26611e-05	-0.00546049	-0.00575451	-0.00387538	0.00153957	-0.00656146
32	2	54058	0	0.0088215	0.00886115	0.999961	0.999961	-3.50528e-07	7.77689e-05	5.50841e-05	-5.6169e-06	-5.26004e-05	-2.55714e-06
32	2	95757	0	0.00886115	0.0116008	0.999961	0.999933	-2.80294e-05	0.00196216	0.00327582	0.00176373	-8.7244e-05	6.40796e-05
33	1	12886	0	0.0111093	0.00979315	0.999938	0.999952	1.37559e-05	0.000820204	-0.000781693	0.000519595	-0.00737604	0.00181447
33	1	41893	0	0.00979315	0.0236656	0.999952	0.99972	-0.00023205	0.0189847	0.00337539	0.00399636	0.00373965	-0.0106273
33	1	65603	0	0.0236656	0.0194425	0.99972	0.999811	9.10281e-05	-0.0147498	-0.0102206	0.00389695	0.00228326	0.00397248
33	1	89619	0	0.0194425	0.0210656	0.999811	0.999778	-3.28729e-05	0.00427968	-0.000357914	-0.000564308	-0.000265363	-0.000266913
33	2	59728	0	0.0116008	0.0236142	0.999933	0.999721	-0.000211503	-0.00337173	-3.92035e-05	0.0187617	-0.00258853	0.0100168
33	2	82245	0	0.0236142	0.020179	0.999721	0.999796	7.52223e-05	0.0143586	0.00323938	-0.0215682	0.00312726	-0.00352007
33	2	96975	0	0.020179	0.0171081	0.999796	0.999854	5.72531e-05	-0.00301965	-0.00275586	0.00486541	-0.00306504	-0.00239887
34	1	33353	0	0.0210656	0.020242	0.999778	0.999795	1.70105e-05	-0.00151915	-0.00276008	-0.00406311	-0.00228516	0.0088081
34	1	43175	0	0.020242	0.0179167	0.999795	0.99984	4.43654e-05	-0.000569935	0.00277224	0.000832833	0.00259849	-0.000283118
34	1	69728	0	0.0179167	0.0196945	0.99984	0.999806	-3.34314e-05	-0.000913536	-0.00213506	-0.00105824	0.00056548	-0.000680107
34	1	82568	0	0.0196945	0.0154037	0.999806	0.999881	7.53024e-05	-0.004848	0.00308193	-0.000357777	-0.00228197	-0.000389298
34	2	56924	0	0.0171081	0.0101665	0.999854	0.999948	9.46702e-05	-0.00965892	-0.00506781	0.00122287	-0.00121939	-0.00317807
35	1	27818	0	0.0154037	0.0156674	0.999881	0.999877	-4.09736e-06	-0.00132142	-4.18252e-05	-8.20746e-05	0.00136796	0.0020311
35	1	63305	0	0.0156674	0.0134018	0.999877	0.99991	3.29304e-05	-0.00318265	0.00374661	-0.00425321	-0.000266589	-0.000877319
35	2	79516	0	0.0101665	0.0151336	0.999948	0.999885	-6.28317e-05	-0.00209589	0.0030814	0.0072082	0.00194375	0.00302692
36	1	65668	0	0.0134018	0.0164341	0.99991	0.999865	-4.52336e-05	-0.00286392	-0.00246302	0.00318572	0.0020591	-0.00110153
36	1	67355	0	0.0164341	0.0203748	0.999865	0.999792	-7.25244e-05	0.0149853	-4.4022e-05	0.00629994	-0.0165354	-0.00176667
36	1	90596	0	0.0203748	0.0195566	0.999792	0.999809	1.63367e-05	-0.000915725	-8.93924e-05	-0.0010977	0.000246946	0.00130284
36	2	28302	0	0.0151336	0.0129879	0.999885	0.999916	3.01702e-05	-0.00419652	-0.00783741	-0.00404281	-0.00778458	0.000199908
37	1	1052	0	0.0195566	0.0205235	0.999809	0.999789	-1.93765e-05	-0.00253639	0.00208811	-0.00178986	-0.00422914	-0.00372577
37	2	74790	0	0.0129879	0.0258344	0.999916	0.999666	-0.000249335	-0.0113507	-0.0110142	0.000837376	-0.000591156	0.0125892
38	1	62361	0	0.0205235	0.0148411	0.999789	0.99989	0.000100482	-0.00949795	0.00562391	-0.00674187	0.00480914	0.011346
38	2	27605	0	0.0258344	0.0248819	0.999666	0.99969	2.41545e-05	-0.000482927	0.0111966	0.001652	0.0103644	0.00583178
39	1	52090	0	0.0148411	0.015085	0.99989	0.999886	-3.6496e-06	0.00539284	0.00596099	-0.00636117	0.00270533	0.000617965
39	1	87583	0	0.015085	0.0118213	0.999886	0.99993	4.39086e-05	-0.00246602	0.00358555	0.00334723	0.00323661	-0.0132567
39	1	88710	0	0.0118213	0.0144053	0.99993	0.999896	-3.38841e-05	-0.0104236	0.000866079	0.00715902	-0.00101518	0.00205662
39	2	56906	0	0.0248819	0.0190204	0.99969	0.999819	0.000128675	0.00238431	0.00244654	-0.00511915	-0.00902875	-0.00392537
39	2	68898	0	0.0190204	0.0222606	0.999819	0.999752	-6.68772e-05	-0.00693244	-0.00081199	-0.00751211	0.0185847	-0.018149
40	1	1389	0	0.0144053	0.0149102	0.999896	0.999889	-7.40088e-06	-0.000594317	0.00010702	-5.62355e-05	0.000505971	-0.000433811
40	2	39396	0	0.0222606	0.0268973	0.999752	0.999638	-0.00011396	0.0023885	0.0075174	-0.0165391	-0.000803988	-0.00198208
40	2	87070	0	0.0268973	0.0270339	0.999638	0.999635	-3.68219e-06	-0.000630307	0.000482073	0.00052782	-0.000286651	-0.000427228
41	2	2189	0	0.0270339	0.0238991	0.999635	0.999714	7.98346e-05	0.002007	-0.000617816	0.0033556	-0.00419417	-0.0040453
42	1	4006	0	0.0149102	0.0106062	0.999889	0.999944	5.49124e-05	0.00401566	-0.00089588	-0.00236169	0.00256589	0.00131956
42	1	21640	0	0.0106062	0.0110153	0.999944	0.999939	-4.42166e-06	-0.000153119	0.000185782	-0.000757015	-0.00014553	0.00016873
42	1	60850	0	0.0110153	0.0129671	0.999939	0.999916	-2.34048e-05	-0.00171197	0.0017437	-0.00086299	-0.000141724	0.0016984
42	2	11157	0	0.0238991	0.0234179	0.999714	0.999726	1.13839e-05	0.000218858	-0.000710794	-0.000179275	-0.000691894	0.000213605
42	2	30443	0	0.0234179	0.0211033	0.999726	0.999777	5.15276e-05	0.000498279	-0.00247544	0.000891296	0.00113524	0.00336209
42	2	53142	0	0.0211033	0.0210424	0.999777	0.999779	1.28287e-06	0.00117387	-0.000387642	-0.000778812	-0.000293607	-0.000728818
42	2	79619	0	0.0210424	0.0150062	0.999779	0.999887	0.000108804	0.000966755	-0.00177558	0.00499805	-0.00104907	0.00633332
43	1	1754	0	0.0129671	0.0166653	0.999916	0.999861	-5.47919e-05	-0.00304203	-0.00193881	-0.00156918	-0.00159969	-0.00353842
43	2	2080	0	0.0150062	0.0153056	0.999887	0.999883	-4.53858e-06	0.0179427	0.000313305	0.00207706	-0.0068616	-0.00940057
43	2	22138	0	0.0153056	0.0201705	0.999883	0.999797	-8.62901e-05	0.00167094	0.00220008	-0.0056685	0.00125441	-0.00165445
43	2	94980	0	0.0201705	0.0166669	0.999797	0.999861	6.45349e-05	-0.0189233	-0.00236102	0.00112292	0.00397479	0.0069252
44	1	18392	0	0.0166653	0.0104196	0.999861	0.999946	8.45859e-05	0.00557092	-0.00113972	0.00098278	0.000777454	0.00697969
44	1	21149	0	0.0104196	0.0143414	0.999946	0.999897	-4.8552e-05	0.00920615	0.00768385	-0.00147515	0.00964586	0.00240752
44	1	74940	0	0.0143414	0.01886	0.999897	0.999822	-7.50091e-05	-0.00142286	0.00446277	0.00412408	0.00529013	-0.00207164
44	2	35489	0	0.0166669	0.015707	0.999861	0.999877	1.55375e-05	-0.00241983	-0.00620285	0.00317042	-0.00448333	0.0079429
44	2	71051	0	0.015707	0.0141623	0.999877	0.9999	2.30693e-05	0.000796833	0.00265988	0.000815498	0.00125743	0.00203286
45	1	11679	0	0.01886	0.0158896	0.999822	0.999874	5.16104e-05	-0.00143821	-0.00230241	0.00063369	-0.00211219	0.000839527
45	1	13648	0	0.0158896	0.00811393	0.999874	0.999967	9.33266e-05	0.00251533	-0.00761319	-0.00180368	-0.00459445	-0.0045138
45	1	84881	0	0.00811393	0.00848472	0.999967	0.999964	-3.07728e-06	-0.00158398	-0.00302398	-0.00168365	0.000398453	-0.000874119
45	1	98976	0	0.00848472	0.018722	0.999964	0.999825	-0.000139252	-0.0157422	0.00211333	0.0133487	-0.00251753	0.000184991
45	2	19501	0	0.0141623	0.0130843	0.9999	0.999914	1.46859e-05	0.00861014	0.00127143	0.00339145	0.00900301	0.00313955
45	2	50210	0	0.0130843	0.0159404	0.999914	0.999873	-4.14481e-05	-0.00481555	-3.02189e-05	-0.00116912	-0.00767713	0.00656669
45	2	59097	0	0.0159404	0.015049	0.999873	0.999887	1.3813e-05	-0.000248522	0.000223564	0.000614445	-0.000447132	-0.000968466
46	2	39920	0	0.015049	0.0150565	0.999887	0.999887	-1.12409e-07	0.000171334	-0.000195148	4.55594e-05	5.53773e-05	9.18681e-05
46	2	70264	0	0.0150565	0.0184338	0.999887	0.99983	-5.65522e-05	0.00348587	-0.00377948	-0.0049468	-0.00614883	0.00226206
46	2	71696	0	0.0184338	0.024665	0.99983	0.999696	-0.00013427	-0.00800673	-0.0032384	-0.00565709	0.00625417	-0.00136271
47	1	87178	0	0.018722	0.0118878	0.999825	0.999929	0.000104602	0.0188393	0.00482976	-0.00687704	-0.00722407	0.00931237
47	2	32023	0	0.024665	0.0204665	0.999696	0.999791	9.47469e-05	0.0116257	0.00521412	-0.00215153	0.00780102	-0.00695794
48	1	25771	0	0.0118878	0.0118048	0.999929	0.99993	9.82929e-07	0.000649035	0.000646565	-0.00040094	0.000476672	-0.000999926
48	1	53564	0	0.0118048	0.0121961	0.99993	0.999926	-4.69568e-06	0.00149148	0.00012924	-0.00186972	0.000316124	-0.000411848
48	1	95978	0	0.0121961	0.0155981	0.999926	0.999878	-4.72766e-05	0.00204295	0.00295792	0.000510879	-0.000527532	0.000516137
48	2	99591	0	0.0204665	0.0203833	0.999791	0.999792	1.69946e-06	-0.000125787	3.58451e-05	0.000120831	6.34664e-05	-6.67988e-05
49	1	83408	0	0.0155981	0.00471182	0.999878	0.999989	0.000110556	-0.00492509	-0.0136491	-0.00226833	0.0063957	-0.00605856
49	2	3959	0	0.0203833	0.0122491	0.999792	0.999925	0.000132727	0.00065102	-0.00292168	0.00683608	-0.00892669	-0.00197515
50	1	758	0	0.00471182	0.0050964	0.999989	0.999987	-1.88605e-06	0.00083654	0.000784815	-0.000465623	-0.00042161	-0.000542735
50	1	5736	0	0.0050964	0.00673872	0.999987	0.999977	-9.7185e-06	-0.00215609	0.000392647	0.00233026	-0.00648808	0.00543388
50	1	10262	0	0.00673872	0.00680443	0.999977	0.999977	-4.44902e-07	-0.000379035	-0.000702262	-0.000323722	0.000555949	0.000382843
50	1	61928	0	0.00680443	0.0100892	0.999977	0.999949	-2.77456e-05	-0.00223385	-0.00078423	-0.0031623	0.00306658	0.00317828
51	1	39484	0	0.0100892	0.00989675	0.999949	0.999951	1.92332e-06	1.48334e-05	-4.07675e-05	-5.14878e-05	0.000184622	-0.000253446
51	2	12477	0	0.0122491	0.00736363	0.999925	0.999973	4.79103e-05	-0.0034962	0.00822031	0.00407145	0.00188037	-0.00304867
51	2	19230	0	0.00736363	0.00688786	0.999973	0.999976	3.39024e-06	0.000947247	0.00151127	0.00491674	-0.000139786	0.00392819
52	1	5981	0	0.00989675	0.015452	0.999951	0.999881	-7.04065e-05	0.00891326	0.00538645	0.00935269	0.0130769	-0.0109296
53	1	6957	0	0.015452	0.0152714	0.999881	0.999883	2.77325e-06	0.00202821	0.000782394	0.00101754	-0.00205486	0.00165037
53	1	12890	0	0.0152714	0.0158425	0.999883	0.999875	-8.88319e-06	0.00268106	0.000238758	-0.000839776	-0.0015252	0.000931515
53	1	39395	0	0.0158425	0.0148638	0.999875	0.99989	1.50249e-05	-0.0131795	-0.00486965	-0.0132296	0.00265511	0.00384892
54	1	3679	0	0.0148638	0.0136898	0.99989	0.999906	1.67623e-05	0.00083709	0.00359379	0.00149406	-0.00197179	0.0024334
54	1	23282	0	0.0136898	0.0129885	0.999906	0.999916	9.35444e-06	-0.000958708	-0.00683402	0.00265826	-0.0158079	-0.0155723
54	1	56406	0	0.0129885	0.0114674	0.999916	0.999934	1.85998e-05	0.00173299	-0.00506583	0.00202389	0.00129732	0.0046566
54	1	59995	0	0.0114674	0.0132311	0.999934	0.999912	-2.17806e-05	-0.00197226	0.00389029	-0.00155708	0.00197195	-0.00612664
55	1	31810	0	0.0132311	0.00978107	0.999912	0.999952	3.96977e-05	0.00293227	0.00102662	0.000624888	0.000746585	0.00308354
56	1	92069	0	0.00978107	0.0097766	0.999952	0.999952	4.37846e-08	-0.000656848	-0.000380147	0.000327676	4.85262e-05	-8.00948e-07
56	2	60446	0	0.00688786	0.00904695	0.999976	0.999959	-1.72022e-05	0.00391496	0.00490591	0.00205093	0.000978392	-0.00326726
57	1	14077	0	0.0097766	0.0149794	0.999952	0.999888	-6.43986e-05	-0.00211478	-0.00129638	-0.000641025	0.00256108	-0.00534336
57	1	55444	0	0.0149794	0.0123028	0.999888	0.999924	3.65127e-05	-0.0036784	-0.00250269	-0.00362477	-0.0019685	0.0141414
57	1	59967	0	0.0123028	0.0104977	0.999924	0.999945	2.0579e-05	-0.000201432	0.00151511	0.00176869	0.000293023	-0.00250171
57	1	92032	0	0.0104977	0.0124033	0.999945	0.999923	-2.18194e-05	0.00148364	-0.00272636	0.00014616	-0.00130624	-0.00219137
58	2	17266	0	0.00904695	0.00902631	0.999959	0.999959	1.86544e-07	-0.000609123	-0.00249531	0.00311873	-0.000206586	0.0024701
58	2	86392	0	0.00902631	0.0133845	0.999959	0.99991	-4.88346e-05	0.00366736	-0.000351384	0.00229416	0.00494099	-0.00656791
59	1	71003	0	0.0124033	0.0184747	0.999923	0.999829	-9.3732e-05	-0.012775	0.0138227	0.0106366	0.00130181	0.00462854
59	1	94182	0	0.0184747	0.0193452	0.999829	0.999813	-1.64613e-05	-0.000275708	0.0038982	-0.00409613	0.001145	-0.000152672
60	1	37088	0	0.0193452	0.0178095	0.999813	0.999841	2.85298e-05	0.00177045	-0.000101047	-0.000490309	-0.00173167	-0.000961516
60	2	3266	0	0.0133845	0.0139462	0.99991	0.999903	-7.67519e-06	-0.000202502	0.00389423	0.00064572	-0.00246387	0.00223181
60	2	45747	0	0.0139462	0.0162129	0.999903	0.999869	-3.418e-05	-0.000691777	-0.000882479	0.0040687	0.000527366	0.000228759
60	2	73057	0	0.0162129	0.019388	0.999869	0.999812	-5.65169e-05	4.94605e-05	0.00327945	0.00134006	0.00104593	-0.000893772
61	1	23862	0	0.0178095	0.0190531	0.999841	0.999819	-2.29218e-05	-0.00117706	-0.000520929	-0.00108391	-0.00212274	0.0022969
61	1	71716	0	0.0190531	0.0208619	0.999819	0.999782	-3.60972e-05	0.0255608	0.00995817	0.00036217	0.00117982	-0.00725857
61	2	3870	0	0.019388	0.0196545	0.999812	0.999807	-5.20282e-06	-5.8886e-05	0.000378997	-8.51591e-06	0.000157698	3.44809e-05
61	2	40334	0	0.0196545	0.0168823	0.999807	0.999858	5.06455e-05	-0.000788363	-0.00362608	-0.000309197	-0.00125289	-4.48394e-06
62	2	62054	0	0.0168823	0.0129442	0.999858	0.999916	5.87312e-05	-0.010043	-0.00477085	-0.0168702	-0.00465778	-0.00775168
