cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1	dz2	dz3	dz4
1	2	30753	0.676837	0.100507	0.0888778	0.994962	0.996058	0.00110179	0.0153315	0.0135685	-0.0140726	0.00459478	-0.00319321
1	2	31725	0.705068	0.112907	0.0703404	0.993646	0.997529	0.00390769	0.0320746	0.0191156	0.0580961	-0.00807581	-0.0181629
1	2	32789	0.735058	0.0996024	0.0927974	0.995052	0.995704	0.000654855	0.0142201	0.0271986	0.00947646	0.00159956	-0.0133714
1	2	34039	0.768952	0.12423	0.114151	0.992313	0.993506	0.00120201	0.0235096	0.0105379	0.0260649	0.012761	0.0204158
1	2	34845	0.789942	0.131985	0.123235	0.991328	0.992435	0.00111713	0.0151581	0.00274776	0.0058872	0.000222859	0.0129381
1	2	35349	0.802713	0.133798	0.103808	0.991089	0.994626	0.00356921	0.0132798	-0.0147237	-0.0367896	-0.0203482	-0.00878217
1	2	35360	0.802991	0.104074	0.0485372	0.994599	0.998823	0.00424672	0.0662008	-0.0495158	-0.017834	0.0192078	0.00127871
1	2	36412	0.828588	0.0687348	0.0587649	0.997641	0.998275	0.00063578	0.00575746	0.01069	0.00530787	-0.0130555	0.00824842
1	2	36605	0.833125	0.0629097	0.067141	0.998023	0.997749	-0.000275104	0.00984075	0.0388647	0.0242948	-0.0042374	0.0121807
1	2	41920	0.936942	0.158913	0.156364	0.987453	0.98785	0.000402006	0.00247806	-0.000560014	-0.00158533	0.00505376	9.22432e-05
1	2	42195	0.94108	0.16032	0.152374	0.987231	0.988458	0.00124319	0.0314754	-0.00380771	0.0222607	0.0625486	-0.0430015
1	2	42457	0.944902	0.155451	0.127139	0.98799	0.99195	0.00400842	0.0202384	0.0248371	-0.00752796	-0.0559268	-0.0153874
1	2	43229	0.955432	0.13601	0.107668	0.990793	0.994221	0.00345916	0.0369575	-0.0142215	-0.0188281	0.0263003	-0.0148937
1	2	43917	0.963924	0.114057	0.0932652	0.993517	0.99566	0.00215766	0.0836904	0.0260817	0.0131939	0.0204849	0.0663202
1	2	47213	0.992358	0.0986524	0.0755504	0.995146	0.99715	0.00201425	-0.0101687	-0.0167716	-0.00915529	-0.0259419	-0.00223443
1	2	49381	0.999622	0.0798694	0.0671805	0.996816	0.997746	0.000933386	0.00520596	-0.0130708	0.000171367	-0.00668682	-0.004618
1	2	60717	0.890851	0.0814643	0.0478816	0.996687	0.998854	0.00217426	-0.0397212	-0.0147546	0.00519809	-0.0347958	0.00499734
1	2	64605	0.803823	0.118818	0.0770501	0.992966	0.997036	0.00409893	-0.037982	-0.0136202	-0.0395942	0.0149033	0.00241897
1	2	66830	0.745518	0.133805	0.108262	0.991088	0.994157	0.0030963	-0.072158	-0.0127821	0.0566913	0.0365372	0.0346694
1	2	67284	0.733006	0.115624	0.0768445	0.993338	0.997052	0.00373894	-0.0311068	0.0314794	-0.024441	-0.0135713	-0.00838444
1	2	68779	0.690492	0.105833	0.106433	0.994415	0.994352	-6.36565e-05	0.00095207	-0.00496891	0.00337882	-0.00423753	0.00151167
1	2	69098	0.681172	0.113972	0.0999758	0.993526	0.995015	0.00149837	-0.000147588	-0.010479	-0.0152571	-0.0102794	-0.0227747
1	2	69764	0.661524	0.118582	0.0904941	0.992994	0.995914	0.00294058	-0.026566	-0.00482629	-0.000700817	-0.0376476	-0.0258546
1	2	70249	0.647045	0.104455	0.0985535	0.994559	0.995155	0.000599208	-0.0060093	-0.000915038	-0.00222569	-0.000443006	0.00452893
1	2	70285	0.645946	0.0996155	0.047414	0.995051	0.998877	0.00384496	-0.083435	-0.0139174	-0.0272238	-0.01521	0.0100896
1	2	73020	0.562027	0.107013	0.0796545	0.994291	0.996833	0.0025567	-0.0253283	0.0443467	0.0189752	0.0297723	0.0103976
1	2	75093	0.497064	0.140892	0.114228	0.990124	0.993497	0.00340704	-0.155822	0.0701486	0.055673	0.0142233	-0.0157367
1	2	77846	0.411065	0.1308	0.108235	0.991482	0.99416	0.00270056	-0.0441895	0.000417725	-0.0158026	-0.0140397	-0.0245581
1	2	78176	0.400877	0.110794	0.071276	0.993881	0.997463	0.00360399	-0.0629844	-0.116316	0.00997767	0.0307459	0.0227732
1	2	80776	0.322482	0.0803926	0.0595365	0.996774	0.998229	0.00146026	-0.0424894	0.00921872	-0.0314526	0.0144842	0.0281344
1	2	83105	0.25622	0.0931006	0.0697544	0.995676	0.99757	0.00190283	-0.0287254	0.0173582	7.45425e-05	0.0092303	-0.0426987
1	2	84552	0.217599	0.0984057	0.073141	0.99517	0.997329	0.00216939	-0.0142447	0.00700029	0.00069988	-0.0501302	-0.00156823
1	2	85835	0.185279	0.103698	0.0904504	0.994638	0.995918	0.00128687	-0.0238927	0.0071723	-0.0118787	0.0446805	0.0149123
1	2	87124	0.154877	0.117127	0.103652	0.993164	0.994643	0.00148863	-0.00805932	-0.00692856	-0.00632966	-0.0182272	0.011027
1	2	87639	0.143351	0.114632	0.070563	0.993451	0.997514	0.00408899	-0.0517783	0.0099245	0.0275211	-0.0261245	-0.0217063
1	2	88613	0.122596	0.088407	0.0439479	0.9961	0.999035	0.00294652	-0.0466608	-0.0177299	-0.00413212	-0.00420914	0.00297241
1	2	93618	0.0396602	0.118854	0.055379	0.992962	0.998468	0.00554503	-0.0836087	-0.00886736	0.0100259	0.0274824	0.00609595
1	2	95922	0.0163193	0.0712493	0.0704073	0.997465	0.997524	5.96407e-05	-0.000149434	-0.00143441	-0.0028587	0.00199064	0.000574199
2	1	2626	0.00679267	0.0860218	0.0851787	0.996307	0.996379	7.21671e-05	-0.000308418	-0.00591359	-0.00302745	-0.00229647	-0.00234213
2	1	5090	0.0253555	0.0764981	0.0660619	0.997078	0.99782	0.000744168	-0.0106387	-0.00883671	0.00175416	-0.00822305	0.00671791
2	1	9290	0.0827981	0.0748955	0.0674672	0.997199	0.997727	0.0005289	0.0944769	-0.0360773	0.0754653	-0.0482121	-0.0175976
2	1	14199	0.186135	0.0622924	0.0360716	0.998062	0.99935	0.00129042	0.0210939	0.0219536	-0.0205104	0.0180484	-0.0104425
2	1	17264	0.266427	0.110164	0.0948228	0.99395	0.995514	0.00157359	0.0172081	-0.00571847	0.0103106	0.00100484	-0.00288058
2	1	17761	0.280362	0.108191	0.0904602	0.994164	0.995917	0.00176265	0.0305783	0.0152779	-0.0269178	0.0212738	-0.0186944
2	1	18042	0.288328	0.097066	0.0720177	0.9953	0.99741	0.00211987	0.105589	0.00597869	-0.0327192	0.0244423	0.0468475
2	1	18713	0.307612	0.0681054	0.040087	0.997684	0.999197	0.00151684	-0.0269159	-0.0275074	0.0444966	-0.0234183	-0.0248006
2	1	21865	0.40217	0.121547	0.0839614	0.99264	0.996481	0.00386958	0.115351	-0.0612113	-0.033118	-0.0238808	0.0228287
2	1	23150	0.442032	0.0936063	0.0670468	0.995629	0.997755	0.00213571	0.0555424	0.0904966	0.017303	0.0129329	0.0589019
2	1	24766	0.492665	0.0750209	0.0628287	0.99719	0.998028	0.000840694	-0.0046653	0.00241591	-0.00350108	-0.0115093	-0.0235577
2	1	26201	0.537716	0.0984197	0.0806996	0.995168	0.996749	0.00158827	0.02395	0.0294179	0.00933026	0.0100479	-0.0385172
2	1	27716	0.584929	0.120919	0.0881834	0.992716	0.996119	0.00342841	0.0285423	-0.0364073	0.0318883	0.0209555	0.00914931
2	1	28787	0.61786	0.119129	0.116904	0.992929	0.99319	0.000262594	0.00959336	-0.0180409	-0.000857424	0.0130174	-0.0347886
2	1	29488	0.639148	0.136233	0.106464	0.990763	0.994349	0.00361901	0.025886	0.00660073	-0.00831901	-0.00604709	0.0180248
2	1	30686	0.674856	0.140458	0.108032	0.990184	0.994181	0.0040368	0.041668	-0.00891999	0.045031	-0.0241621	0.00779375
2	1	31135	0.68802	0.119631	0.0891195	0.99287	0.996037	0.00318975	0.0287539	0.0344343	-0.0218829	-0.0242946	0.0129194
2	1	33983	0.767482	0.163319	0.14514	0.986752	0.989523	0.00280781	0.0274942	-0.0659644	-0.0432307	-0.0234517	0.0216508
2	1	34944	0.792492	0.167924	0.12307	0.986	0.992456	0.00654754	0.0972226	-0.0412158	0.0011906	-0.00386617	0.0264861
2	1	35869	0.815553	0.135454	0.0801751	0.990868	0.996791	0.00597764	0.0371823	0.0639638	-0.00167417	0.00190349	-0.00791737
2	1	37918	0.862734	0.113065	0.107387	0.993629	0.994251	0.000626123	0.0171731	0.0103647	-0.0159916	0.0177853	0.018443
2	1	38565	0.876409	0.117203	0.11021	0.993155	0.993945	0.000795451	0.0172754	-0.0378907	0.0658404	0.0565187	-0.0173334
2	1	39823	0.901224	0.127455	0.115447	0.991911	0.993358	0.00145941	0.00163615	0.0155237	-0.0170599	0.0106921	-0.0160678
2	1	41094	0.92374	0.134308	0.112801	0.991021	0.993658	0.00266088	0.0906572	-0.0444645	0.0111179	-0.0692362	0.0368405
2	1	41252	0.926355	0.113414	0.0773568	0.993589	0.997012	0.00344521	-0.0170646	0.0288453	-0.0158704	-0.0181978	-0.0651662
2	1	43067	0.953312	0.0955561	0.0824915	0.995445	0.996603	0.00116373	0.0169043	0.0357184	0.0322151	0.0089599	-0.0294628
2	1	43510	0.959003	0.0863856	0.0699258	0.996276	0.997558	0.00128726	0.0296123	-0.0100946	0.00526566	0.00324569	0.0288254
2	1	49580	0.999827	0.0953357	0.0670181	0.995466	0.997757	0.00230138	0.0823591	0.0425915	-0.0054587	0.0160576	-0.0455151
2	1	54238	0.982373	0.0718548	0.0624697	0.997422	0.998051	0.000630523	0.00403368	0.0149181	-0.0384873	0.0305823	0.00678491
2	1	54335	0.981566	0.0628868	0.038014	0.998025	0.999278	0.00125563	-0.0206535	-0.0133473	-0.0200714	-0.0326915	0.0499886
2	1	54540	0.979789	0.0386191	0.0341729	0.999255	0.999416	0.000161838	-0.00450448	0.00301904	0.00210421	0.00967574	-0.00434032
2	1	55189	0.973654	0.0363471	0.0338368	0.99934	0.999428	8.80939e-05	-0.0238499	-0.00960282	-0.00909445	-0.0102872	-0.00178675
2	1	57445	0.946284	0.0379535	0.0288073	0.99928	0.999585	0.00030535	-0.0167819	-0.0059791	-0.000533963	0.0165838	0.00534682
2	1	62353	0.856784	0.096188	0.0739759	0.995385	0.997268	0.00189164	-0.0284961	-0.00697422	0.0271852	0.0120404	0.0180441
2	1	63950	0.819903	0.107248	0.099855	0.994265	0.995027	0.000765883	-0.0038872	-0.0030842	-0.00495897	-0.00882961	-0.00895976
2	1	64254	0.812505	0.107008	0.0890118	0.994291	0.996046	0.00176537	-0.035215	-0.0378526	-0.0439521	-0.0144033	-0.01455
2	1	65541	0.779955	0.115934	0.0657671	0.993302	0.99784	0.00456809	-0.0832547	-0.0057632	0.00102085	-0.0001282	-0.0345719
2	1	68189	0.707492	0.110239	0.110366	0.993942	0.993928	-1.39164e-05	0.000200768	3.09648e-05	-9.18413e-08	2.44757e-05	0.000115938
2	1	69298	0.675297	0.137988	0.130774	0.990525	0.991486	0.00096989	-0.00821827	0.00337404	-0.00759235	-0.00264755	0.0319839
2	1	70098	0.65157	0.151968	0.14129	0.988519	0.990068	0.00156707	-0.0121061	-0.00179661	0.00103204	-0.000869095	8.86614e-05
2	1	72208	0.587257	0.200776	0.181415	0.980046	0.983679	0.00370665	-0.0297013	-0.00893254	-0.014559	0.0329919	-0.0324641
2	1	72212	0.58713	0.181527	0.152675	0.983659	0.988413	0.00483284	-0.024134	-0.0123021	0.035442	-0.0278582	0.0115565
2	1	73621	0.543268	0.192926	0.11847	0.981562	0.993007	0.01166	-0.109915	0.00351519	0.0256143	-0.0260977	-0.0553114
2	1	75640	0.479874	0.16433	0.142463	0.986589	0.989903	0.00335987	-0.0123337	0.019883	-0.0122794	0.0790759	0.0231525
2	1	75681	0.478592	0.143559	0.132536	0.989748	0.991256	0.00152295	-0.00635145	0.00719406	0.00163598	-0.00437319	0.00774921
2	1	75683	0.478539	0.132582	0.107728	0.99125	0.994214	0.00299082	-0.0291228	0.0141863	-0.0147579	-0.0100968	-0.0096129
2	1	75936	0.470596	0.114274	0.0818537	0.993492	0.996656	0.00318437	-0.0486618	-0.0186818	-0.000299517	0.0194164	0.0329913
2	1	78168	0.401108	0.134282	0.125223	0.991025	0.99219	0.00117616	-0.0185863	-0.00740933	-0.0197712	-0.043279	-0.0336966
2	1	78802	0.381675	0.140909	0.0708154	0.990121	0.997496	0.00744783	-0.0566575	0.0230596	0.0191337	0.0101127	0.0462791
2	1	81064	0.314048	0.133293	0.0981071	0.991156	0.995199	0.00407936	-0.0711614	0.0399271	0.0445929	0.052411	0.0313508
2	1	82077	0.284909	0.11744	0.119901	0.993128	0.992838	-0.000292002	0.00468837	-0.00370357	0.0104601	-0.00305068	-0.00300191
2	1	82975	0.259804	0.139871	0.121591	0.990266	0.992635	0.0023925	-0.113124	0.0708122	-0.0368281	-0.0153722	-0.0950535
2	1	84963	0.207034	0.133637	0.0820808	0.99111	0.996637	0.00557628	-0.0393206	-0.0227816	0.018944	-0.0785097	0.0303996
2	1	86047	0.180139	0.0912777	0.0907064	0.995843	0.995895	5.19843e-05	0.00737037	-0.0035633	0.00130353	0.00452923	0.00188468
2	1	89330	0.108201	0.143745	0.0765584	0.989722	0.997074	0.00742814	-0.0809168	-0.0321382	0.0454679	0.0285898	0.0309163
2	1	95583	0.0191321	0.145546	0.118546	0.989464	0.992998	0.00357162	-0.0399126	0.00963257	0.0070422	-0.00982291	0.0180796
2	1	96455	0.0123517	0.123807	0.0687514	0.992365	0.997639	0.00531482	-0.0793588	-0.0150008	-0.0100462	-0.0245943	-0.0197369
2	1	97185	0.00780028	0.0700846	0.0556369	0.997547	0.998453	0.000908607	0.00241623	-0.0421628	-0.0591733	-0.00659189	-0.0224663
2	1	99564	0.000187435	0.0594513	0.0652762	0.998234	0.997872	-0.000363198	0.00455874	-0.00543376	0.0104124	-0.00680793	0.00745163
2	2	2385	0.00560626	0.0790013	0.069667	0.996884	0.997576	0.000694091	-0.0260406	0.0236776	0.00490477	0.010012	0.0060004
2	2	11644	0.127966	0.101103	0.0714188	0.994902	0.997453	0.00256387	0.0579031	0.0300769	-0.0115856	-0.024586	-0.0457053
2	2	13737	0.174969	0.098388	0.10014	0.995172	0.994999	-0.000173855	-0.00107983	-0.00136336	0.00282559	-0.000519465	-0.00212195
2	2	13867	0.178091	0.102447	0.0808286	0.994766	0.996739	0.00198301	0.0160955	-0.032319	0.018552	-0.000940191	0.0329038
2	2	16813	0.253993	0.146464	0.0866084	0.989331	0.996257	0.00699972	0.0954049	0.0195273	-0.0374452	-0.0695208	0.0319036
2	2	16901	0.256418	0.0877773	0.0762435	0.996155	0.997098	0.000946336	0.00508194	-0.000805685	-0.000333531	0.00687168	-0.0154435
2	2	16962	0.258086	0.0770917	0.0695668	0.997033	0.997583	0.000551943	0.00436262	0.00200815	0.00250718	0.00944646	-0.00200249
2	2	19126	0.319636	0.113992	0.112484	0.993524	0.993694	0.000170685	-0.0115305	-0.00937688	-0.00891746	0.0379886	-0.0219036
2	2	19218	0.322338	0.115095	0.0939904	0.993399	0.995593	0.00220872	0.0364636	-0.0294083	-0.063183	0.0146788	0.0126061
2	2	20072	0.34767	0.115174	0.101327	0.993389	0.99488	0.00150005	0.0579302	-0.0195473	-0.0273511	0.00411258	0.0271948
2	2	22239	0.41371	0.142129	0.124846	0.98995	0.992237	0.00230972	0.04437	0.00857416	-0.0163058	-0.00714561	0.00748685
2	2	22621	0.425563	0.131305	0.0805717	0.991417	0.996759	0.00538903	0.00204741	0.0130233	0.083852	-0.0288134	-0.0208534
2	2	25412	0.512962	0.164337	0.137903	0.986587	0.990536	0.00400264	0.0284929	-0.0258748	-0.00670141	0.015927	-0.00603444
2	2	26606	0.550385	0.174185	0.169517	0.984944	0.985735	0.000802495	0.00938571	0.0721504	0.0474467	0.0222624	-0.0221452
2	2	26944	0.560936	0.179545	0.0722969	0.984011	0.99739	0.0135964	0.160957	-0.0154532	-0.0199771	-0.0695613	-0.0212995
2	2	28069	0.595844	0.084603	0.0867269	0.996428	0.996246	-0.000181929	0.00231355	0.000749991	-0.000376352	-0.00408124	-0.000821537
2	2	28843	0.619576	0.100579	0.0829421	0.994955	0.996566	0.00161967	0.0485143	-0.00649409	0.0213951	-0.00567905	0.00212918
2	2	30651	0.673833	0.108527	0.0786567	0.994128	0.996911	0.00279947	0.00220174	-0.0213213	-0.0245621	0.0612151	0.0687003
2	2	32926	0.738852	0.139735	0.105449	0.990285	0.994456	0.00421209	0.0838911	-0.0264764	-0.0593475	-0.00248767	0.0313284
2	2	34084	0.77014	0.123702	0.0955738	0.992378	0.995443	0.00308863	0.0351109	0.00464505	-0.00170978	-0.0284219	-0.0257929
2	2	35528	0.807165	0.118378	0.0592296	0.993018	0.998247	0.00526637	0.0893796	-0.0173364	0.0280191	0.0529075	-0.0137331
2	2	37845	0.86114	0.0767058	0.068036	0.997062	0.997688	0.000627637	0.00719401	-0.00422318	0.00969721	-0.00557608	-0.00488979
2	2	38176	0.868248	0.0726201	0.0550329	0.997367	0.998487	0.00112316	0.00624221	0.0506634	0.0239407	0.00881811	0.00360014
2	2	38247	0.869758	0.0562117	0.0367431	0.998421	0.999325	0.00090526	0.0319392	0.00368844	-0.0334346	-0.0183888	-0.0205408
2	2	41306	0.927249	0.0778611	0.0683589	0.996973	0.997666	0.000694944	0.0102309	0.0137668	0.0120312	-0.00669948	0.000364288
2	2	42601	0.946945	0.0860502	0.0874754	0.996305	0.996181	-0.000123644	-0.0010045	-0.000405576	-0.00278566	-9.53684e-05	-0.000875947
2	2	43332	0.956763	0.0965561	0.100148	0.995349	0.994998	-0.000353246	-0.00704783	-0.00652503	0.029051	-0.0083798	-0.010474
2	2	44653	0.972048	0.115024	0.100889	0.993407	0.994924	0.0015271	0.0150011	-0.001884	0.00328708	-0.00475854	0.00516016
2	2	45441	0.97963	0.108223	0.0727449	0.994161	0.997358	0.00321536	0.048887	-0.0173802	-0.019246	-0.0243544	0.0189895
2	2	49486	0.99974	0.0891642	0.0773002	0.996033	0.997017	0.000987949	0.0799966	0.0384379	-0.0415154	-0.00117062	-0.0264789
2	2	58735	0.926554	0.109061	0.0904863	0.994071	0.995914	0.00185494	-0.0752433	-0.00836036	-0.0169773	-0.000907707	-0.0198699
2	2	58822	0.925129	0.0905256	0.0848878	0.995911	0.996404	0.000494595	0.00183855	0.0137244	0.0103875	0.00770609	0.00210523
2	2	62740	0.84817	0.117924	0.0576742	0.993071	0.998338	0.00530386	-0.108423	-0.0629514	0.0305119	0.075012	0.0221955
2	2	68747	0.6914	0.140076	0.130173	0.990237	0.991563	0.00133902	-0.0612116	-0.056318	0.0314677	0.0408598	0.0123639
2	2	69279	0.675874	0.139044	0.119386	0.99038	0.992899	0.00254332	-0.00982125	0.0114317	-0.00282695	-0.0180815	-0.0361053
2	2	69396	0.672429	0.121575	0.0764518	0.992637	0.997082	0.00447781	-0.0461083	0.0337164	0.0350405	-0.0161718	0.0485679
2	2	71479	0.609686	0.11756	0.0922674	0.993114	0.995752	0.00265711	-0.0283544	0.0381078	-0.0379867	0.0169593	-0.0301826
