cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1	dz2	dz3	dz4
1	2	83514	-0.245077	0.254002	0.218014	0.968256	0.976515	0.00852963	0.0477309	-0.00807151	-0.0309789	0.024717	0.0107988
1	2	84018	-0.231607	0.229262	0.143924	0.974062	0.989696	0.0160509	0.0891017	-0.0217714	0.0123873	-0.0103024	-0.0814338
1	2	85540	-0.192534	0.174351	0.0725222	0.984916	0.997374	0.0126487	0.112049	-0.0288223	0.035243	0.061447	-0.00266927
1	2	86326	-0.173447	0.082601	0.0709812	0.996594	0.997484	0.000892696	-0.000697873	0.0139758	0.00711106	-0.0011105	0.00630777
1	2	90563	-0.0853463	0.147719	0.146532	0.989149	0.989322	0.000174563	0.00533303	-0.00711503	-0.00388273	0.0123651	-0.00862841
1	2	91333	-0.072321	0.158528	0.101427	0.987513	0.994869	0.00744945	0.180779	-0.0125793	-0.0300104	-0.010613	-0.0267798
1	2	91533	-0.0691003	0.1004	0.0803857	0.994973	0.996774	0.00181081	0.00639572	0.0204099	0.0332373	0.0172809	-0.00852078
2	1	4611	0.0208456	0.0740531	0.073104	0.997262	0.997331	6.9834e-05	3.73221e-05	0.00378639	0.00228441	0.00294473	0.00533272
2	1	7814	0.0590736	0.103118	0.0929595	0.994697	0.995689	0.000996384	0.0120405	0.00645852	-0.008664	0.00647146	0.00986839
2	1	8444	0.0687497	0.101048	0.0928164	0.994908	0.995702	0.000798246	0.0159774	-0.00544281	0.000233454	-0.0246737	-0.036415
2	1	11811	0.131497	0.146049	0.11477	0.989391	0.993436	0.00408743	0.034179	-0.00048281	0.00747779	0.00748062	0.00730878
2	1	12783	0.152799	0.133504	0.105876	0.991128	0.994411	0.00331225	0.0691584	0.0103084	0.0642934	0.0253669	0.0363334
2	1	13149	0.161173	0.110128	0.0981355	0.993954	0.995196	0.00124962	0.00509507	0.00202099	-0.0101567	-0.00400619	0.0111751
2	1	14613	0.196377	0.121111	0.113423	0.992693	0.993588	0.000901958	-0.0137138	0.0156455	-0.0365063	-0.0182745	0.00278809
2	1	15571	0.220812	0.135972	0.101504	0.990798	0.994862	0.00410106	0.0552817	-0.000785785	-0.0246093	0.0271731	0.0261737
2	1	15812	0.227139	0.106087	0.0962162	0.994389	0.995382	0.000998894	0.0410397	0.00526199	0.0445819	-0.085747	0.0400543
2	1	18075	0.289248	0.133223	0.0787702	0.991165	0.996902	0.00578846	0.0242258	-0.00274815	-0.0541756	0.021983	-0.0639962
2	1	20205	0.351631	0.139558	0.120657	0.990309	0.992747	0.00246221	0.0218547	-0.0215634	0.0358077	-0.0105281	-0.0227328
2	1	20707	0.366775	0.135249	0.108096	0.990896	0.994175	0.00330913	0.0548602	-0.0625311	-0.012214	0.0529203	0.0220399
2	1	20900	0.372617	0.11228	0.0663651	0.993716	0.9978	0.0041097	0.0618125	0.0717516	0.0351231	-0.0174182	-0.0338353
2	1	21727	0.397906	0.0778245	0.0611961	0.996976	0.998129	0.00115652	0.0462135	-0.0412021	-0.0414041	0.0231716	0.0496889
2	1	24534	0.485378	0.106013	0.0916657	0.994396	0.995808	0.0014191	0.00897495	-0.00150883	0.00245986	-0.0170462	-0.00557438
2	1	26466	0.546022	0.146601	0.0660887	0.989312	0.997819	0.00859878	0.0807214	0.0213412	-0.00230832	-0.0214023	-0.0418502
2	1	28877	0.620609	0.136056	0.135454	0.990787	0.990868	8.1748e-05	0.0190459	-0.0292805	-0.0411059	0.0217705	0.0700329
2	1	28970	0.623441	0.137827	0.136469	0.990547	0.990731	0.000186232	0.00265109	-0.00197811	-0.000600294	0.00299171	-0.00199146
2	1	30062	0.656372	0.164823	0.111279	0.986509	0.993828	0.00741922	0.045265	0.0101207	0.00144395	-0.0296448	-0.0464087
2	1	30341	0.66469	0.118873	0.091165	0.99296	0.995853	0.00291409	0.0231728	0.012208	0.0142327	-0.00420052	-0.00568922
2	1	31792	0.70696	0.131805	0.0912221	0.991351	0.995848	0.0045358	0.0537025	0.00411496	-0.0049341	-0.00206539	-0.0324886
2	1	32392	0.723992	0.10561	0.0813321	0.994439	0.996698	0.0022719	0.0397512	-0.0314679	-0.00052589	-0.0255702	0.0587412
2	1	32657	0.731394	0.0862441	0.0767436	0.996288	0.99706	0.00077453	0.0310162	-0.0170197	0.0133673	0.00366107	-0.00685142
2	1	33358	0.750696	0.085756	0.082238	0.99633	0.996624	0.000295549	0.0051422	-0.000219513	0.00118333	0.00304875	0.000224262
2	1	34068	0.769741	0.0935016	0.0693809	0.995638	0.997596	0.00196635	0.0749351	0.0165635	0.000861806	0.00271941	0.0340211
2	1	35903	0.816382	0.0757299	0.0634691	0.997137	0.997988	0.000853712	0.070766	0.0402427	0.00469112	-0.0100009	-0.000828624
2	1	38897	0.883199	0.0589267	0.0527706	0.998265	0.998609	0.00034387	0.023663	0.0332439	-0.00968911	0.0176319	0.00229053
2	1	40724	0.917468	0.065893	0.0642191	0.997831	0.99794	0.000108906	0.00964265	-0.0311049	-0.0273396	-0.00715808	-0.00848575
2	1	46346	0.986885	0.114617	0.107813	0.993453	0.994205	0.000756996	0.011421	0.0126845	-0.00649976	0.0148324	0.00538035
2	1	48282	0.997091	0.116312	0.0650358	0.993259	0.997887	0.00466023	0.055552	0.0307431	0.0558687	-0.0228143	-0.0228721
2	1	49280	0.99949	0.066641	0.0423728	0.997782	0.999103	0.00132366	0.0232181	-0.00131907	-0.00974931	0.0180925	-0.0225878
2	1	62233	0.859415	0.123455	0.114144	0.992408	0.993507	0.00110676	-0.0121921	-0.00485574	-0.0238155	0.00652269	0.0232342
2	1	63722	0.825378	0.146262	0.0714798	0.989361	0.997449	0.0081748	-0.113991	0.0136997	0.0367059	0.0447042	-0.0404967
2	1	64909	0.796194	0.0864411	0.0844453	0.996271	0.996441	0.000170541	-0.00125083	0.00461631	-0.00422121	-0.00487835	0.00352906
2	1	65467	0.781891	0.0942074	0.0622577	0.995572	0.998064	0.00250263	-0.0362687	-0.0650631	-0.000140825	-0.00121655	0.0524178
2	1	69900	0.657468	0.165178	0.105468	0.986451	0.994454	0.00811297	-0.119995	0.0170972	-0.00961495	-0.00220632	0.0589292
2	1	70056	0.652808	0.10716	0.0460198	0.994275	0.998942	0.00469371	-0.0672326	0.0183235	-0.00362185	-0.0575869	-0.0694843
2	1	72725	0.571213	0.0669711	0.0547896	0.99776	0.9985	0.000741892	-0.0243273	0.00733966	0.00758656	-0.00963191	-0.00544598
2	1	73944	0.533132	0.0825311	0.0684498	0.9966	0.99766	0.00106357	-0.0231029	-0.0259254	0.016531	-0.0147624	-0.0174734
2	1	75920	0.471093	0.119316	0.0968691	0.992907	0.995319	0.00242926	-0.0397192	-0.0103936	0.000801747	-0.0160864	-0.0157797
2	1	76724	0.445914	0.115999	0.10043	0.993295	0.99497	0.00168619	-0.0188333	0.0253179	-0.0111885	0.00904897	-0.0204107
2	1	77146	0.432767	0.110549	0.100653	0.993908	0.994947	0.0010456	-0.0270127	0.0244285	-0.00149713	-0.0146861	0.0259675
2	1	79452	0.361938	0.154124	0.134349	0.988193	0.991016	0.00285625	-0.0659216	-0.0155898	0.067761	-0.016068	0.0289788
2	1	79613	0.357097	0.136781	0.101246	0.990689	0.994888	0.00423809	-0.0956156	0.0311679	-0.0235611	0.0462696	-0.0686081
2	1	81821	0.292189	0.105848	0.084787	0.994414	0.996412	0.00200947	-0.046527	0.00899216	-0.028307	0.00939348	0.00894204
