cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1	dz2	dz3	dz4
1	1	50027	0.999999	0.0841846	0.0576191	0.996463	0.998341	0.00188532	-0.0171766	-0.0174202	0.0139205	0.0122394	-0.00986633
1	1	51438	0.997958	0.0581371	0.0329165	0.998311	0.999458	0.00114887	-0.0216493	-0.00209736	0.0240473	0.0172047	0.0147479
1	1	52345	0.994579	0.0324773	0.0372096	0.999473	0.999308	-0.000164877	0.00420651	-0.0158653	0.00216192	0.00483158	0.0128638
1	1	59891	0.906498	0.097123	0.0936013	0.995295	0.995629	0.000335889	-0.0136942	-0.0209148	-0.0147514	0.0190664	-0.0342228
1	1	60460	0.895843	0.102445	0.0747378	0.994766	0.997211	0.00245767	-0.0315866	0.0306842	0.0102457	-0.0242223	0.0486465
1	1	62408	0.855587	0.107901	0.0745878	0.994196	0.997222	0.00304431	-0.118151	-0.0406354	0.0188799	-0.0585436	-0.0279408
1	1	63644	0.827229	0.0712376	0.0481321	0.997466	0.998842	0.00138	-0.00194664	0.0475998	-0.0163984	0.0553393	0.025096
1	1	66721	0.748504	0.0953105	0.0724546	0.995468	0.997379	0.00191906	-0.050456	0.0295127	-0.0195103	-0.00780581	-0.0223874
1	1	70123	0.650814	0.144994	0.144999	0.989543	0.989543	-7.17915e-07	9.7719e-06	5.94277e-06	7.64035e-06	-9.6349e-05	-0.000100336
1	1	70207	0.648306	0.147244	0.113975	0.989218	0.993526	0.00435482	-0.114096	0.00345935	-0.0129555	0.0364093	0.0654507
1	1	72530	0.577262	0.143509	0.127141	0.989755	0.99195	0.00221743	-0.0373216	0.0315368	0.014412	-0.0398481	-0.00657089
1	1	73139	0.558308	0.135959	0.127295	0.9908	0.991931	0.001141	0.00743792	-0.0110983	0.0211894	0.0104597	-0.00098875
1	1	73938	0.533328	0.143982	0.136833	0.989688	0.990682	0.00100427	-0.0485381	-0.01114	-0.0262885	-0.00930451	0.0277632
1	1	73995	0.531525	0.137561	0.116304	0.990583	0.993259	0.00270188	-0.0312644	-0.060185	0.103068	-0.0276108	-0.00880654
1	1	76595	0.449968	0.155793	0.144333	0.987938	0.989638	0.00172114	-0.0334275	-0.0291674	0.0246392	-0.0125766	-0.018423
1	1	76872	0.441295	0.14892	0.12914	0.988973	0.991696	0.00275381	0.0059367	0.0346784	-0.0164431	0.00534262	-0.018916
1	1	78369	0.394918	0.164241	0.158204	0.986603	0.987564	0.000973736	0.00561083	0.026866	-0.00108763	0.0164888	-0.0378009
1	1	80350	0.335066	0.21295	0.192567	0.977581	0.98163	0.0041415	-0.0465908	0.0369814	-0.0461906	-0.0458468	0.04257
1	1	80539	0.329459	0.197054	0.16243	0.980772	0.986895	0.00624275	-0.0509009	-0.0280649	0.0599715	-0.00337003	-0.0187174
1	1	81281	0.30775	0.17758	0.128719	0.984356	0.99175	0.0075111	-0.140315	-0.129788	-0.113954	0.146773	-0.00297338
1	1	81623	0.297874	0.128267	0.12541	0.991808	0.992167	0.000362459	0.00620073	-0.00320526	0.00746087	-0.00675457	0.000302753
1	1	81928	0.289143	0.126078	0.0947803	0.992084	0.995518	0.00346217	-0.0447079	0.0249353	0.0359594	-0.026334	0.00180599
1	1	82001	0.287068	0.0941283	0.0858232	0.99558	0.996324	0.000747541	-0.0115091	0.00305874	-0.0123088	-0.0117868	-0.0232394
1	1	84351	0.222833	0.0795828	0.0746588	0.996838	0.997217	0.000379816	-0.00290103	0.00221239	-0.00381733	-0.00910085	-0.00393906
1	1	86337	0.17319	0.100704	0.0753267	0.994942	0.997167	0.00223614	-0.0167233	0.0178496	0.016013	0.00214019	-0.00868046
1	1	88350	0.12806	0.112224	0.111747	0.993723	0.993776	5.33698e-05	-0.000380022	0.00034894	-0.00131686	3.91135e-05	0.000869065
1	1	88621	0.122426	0.116761	0.086847	0.993207	0.996236	0.00304998	-0.0320848	0.00781989	-0.0226023	-0.0212463	-0.00151913
1	1	89382	0.1072	0.0998946	0.0825067	0.995023	0.996602	0.00158704	-0.0321468	-0.000293471	0.0423489	-0.0240385	-0.0255598
1	1	91940	0.0627483	0.117114	0.0833015	0.993166	0.996536	0.00339402	-0.0475563	0.0531094	0.0190506	0.0277065	-0.027282
1	1	96186	0.014284	0.119853	0.099984	0.992843	0.995014	0.0021863	-0.00888413	0.0124908	-0.0243145	0.000587713	0.0223019
1	1	96345	0.013124	0.101052	0.0716672	0.994907	0.997435	0.00254088	-0.0480901	-0.00441579	0.0303625	-0.00923108	0.00533364
1	1	99565	0.00018624	0.0804278	0.0560998	0.996771	0.998428	0.0016621	-0.0117922	0.00871045	-0.0298446	0.0128666	0.0225909
1	2	2360	0.0164696	0.0197682	0.0229051	0.999805	0.999738	-6.69285e-05	-0.00301378	0.00250516	0.000739074	0.00220875	0.00131797
1	2	2965	0.0259677	0.032123	0.0262726	0.999484	0.999655	0.000170833	0.0104092	0.0131871	-0.00759922	-0.00157428	-0.00219447
1	2	7637	0.169403	0.165228	0.0691186	0.986443	0.997614	0.0113252	0.108054	-0.0531655	-0.00937333	-0.00366287	0.000369988
1	2	9885	0.280145	0.171866	0.156956	0.98534	0.987758	0.00245434	0.0509112	-0.020949	-0.0128181	-0.0541455	0.0580062
1	2	10280	0.302229	0.173947	0.146263	0.984985	0.989361	0.00444222	0.0863268	-0.0634681	-0.0139678	0.0993359	-0.0862764
1	2	10469	0.313018	0.150438	0.137075	0.988748	0.990649	0.00192284	0.0422769	0.0107276	0.0902842	-8.1383e-05	-0.0140818
1	2	10647	0.323355	0.138999	0.118532	0.990386	0.993	0.00263893	0.00338963	0.0180626	-0.010932	0.0108363	0.0217853
1	2	11121	0.35156	0.128043	0.0700289	0.991836	0.997551	0.00576206	0.0186913	0.0488647	-0.0243828	-0.0166683	0.00692669
1	2	12796	0.459249	0.156418	0.154789	0.987841	0.988092	0.00025358	0.018089	-0.0176229	-0.0284642	0.0287182	0.00427771
1	2	12886	0.465429	0.159882	0.148475	0.9873	0.989038	0.00176023	-0.00946832	0.0331954	0.00523053	-0.0470324	-0.0181949
1	2	13020	0.474616	0.157298	0.133988	0.987705	0.991064	0.00340068	0.0544485	-0.0516413	0.0411013	-0.0313684	0.0019864
1	2	13543	0.51113	0.162382	0.12839	0.986903	0.991792	0.00495418	0.0134255	0.0723577	-0.0236578	-0.0171343	-0.00321948
1	2	13945	0.539933	0.155659	0.146193	0.987958	0.989371	0.00142956	0.0959862	-0.0130969	0.0546635	-0.0436582	-0.0611071
1	2	14344	0.569136	0.159103	0.144328	0.987423	0.989639	0.00224397	0.0259824	-0.011875	-0.00454513	0.0100486	-0.0026689
1	2	15414	0.650189	0.191034	0.151317	0.981918	0.988617	0.00682177	0.0173092	-0.0211178	-0.0427272	0.0504778	0.0209749
1	2	15498	0.656733	0.156551	0.127379	0.987821	0.99192	0.00414993	0.0441202	0.017567	0.0126325	-0.0498871	0.0181468
1	2	15772	0.678259	0.142234	0.137153	0.989936	0.990639	0.000710042	0.00416967	-0.000210177	-0.002216	0.00355658	-4.28114e-05
1	2	16446	0.732085	0.18009	0.1453	0.983915	0.989499	0.0056762	0.0146188	0.063333	-0.00886686	0.0639806	0.079871
1	2	17264	0.799275	0.210434	0.191276	0.978102	0.981873	0.00385525	0.0235178	-0.0289207	0.0227277	0.0156414	0.00702685
1	2	18205	0.87892	0.268329	0.226468	0.96464	0.974682	0.0104103	0.0835081	0.0590019	0.00247483	0.0728023	0.0439192
1	2	18335	0.890086	0.235375	0.219049	0.972679	0.976294	0.00371641	0.0142629	-0.00144582	0.00959388	-0.0132751	-0.0052802
1	2	18550	0.908626	0.234169	0.231396	0.972955	0.973583	0.000645887	-0.000490331	-0.00408396	-0.00281268	-5.58795e-05	-0.00526498
1	2	18784	0.92902	0.248789	0.209001	0.969526	0.978396	0.00914893	0.0738489	0.0766133	-0.0499029	-0.0220512	-0.000286208
1	2	19599	1.00075	0.262814	0.236558	0.966054	0.972408	0.00657721	0.00596754	-0.0573826	0.0880147	-0.0418006	-0.0646584
1	2	19615	1.00214	0.237773	0.21991	0.972128	0.97611	0.00409616	0.014462	-0.0182433	-0.00337179	-0.00694887	0.0214992
1	2	19633	1.00371	0.221294	0.173313	0.975812	0.985093	0.00951176	0.0785308	-0.1244	-0.0201576	0.059332	0.0259546
1	2	20149	1.04989	0.207274	0.146925	0.978748	0.989265	0.010745	0.0566196	0.0217878	-0.0230477	0.0110822	-0.0423991
1	2	20946	1.12211	0.205362	0.161104	0.979134	0.987107	0.00814248	0.0442951	-0.00675072	-0.0930859	-0.0536297	0.0325105
1	2	21518	1.17449	0.206804	0.15463	0.978843	0.988116	0.00947344	0.0632301	0.133898	0.0157164	0.0184185	-0.0383851
1	2	21621	1.18393	0.162268	0.149538	0.986921	0.988881	0.0019866	0.0101362	-0.101236	-0.0103034	0.0206597	0.0286439
1	2	23674	1.37523	0.32548	0.306287	0.94841	0.954177	0.00608103	0.00971635	0.0189481	0.0257019	-0.0369755	-0.01674
1	2	23901	1.39653	0.32746	0.273657	0.947797	0.963248	0.0163025	0.100657	-0.0535238	-0.0185657	-0.0378964	-0.152376
1	2	23958	1.40194	0.278119	0.241867	0.962063	0.971174	0.00946972	0.0376773	0.0338792	-0.0228441	0.0535301	0.0139649
1	2	24052	1.41071	0.248917	0.232691	0.969495	0.973291	0.00391492	0.0335482	0.00248818	0.0081888	0.018824	-0.0142802
1	2	24411	1.44454	0.258177	0.227535	0.967221	0.974446	0.0074695	0.0369533	-0.00231396	-0.0106397	0.0514493	0.0499305
1	2	25247	1.52333	0.289745	0.260414	0.958893	0.966661	0.00810091	0.0291331	-0.0123575	0.00384427	-0.00182407	0.0168083
1	2	25289	1.52726	0.263662	0.234693	0.965838	0.972835	0.00724459	0.0664925	-0.0353696	-2.44012e-05	-0.0172861	-0.0500818
1	2	25554	1.55229	0.251625	0.22922	0.968838	0.974071	0.00540119	0.00770876	0.00627058	0.00255801	-0.0130731	0.0211715
1	2	25755	1.57115	0.243476	0.17674	0.970795	0.984503	0.0141205	0.0626	0.10898	0.055301	-0.0360479	-0.00831863
1	2	26240	1.61675	0.211576	0.207538	0.977866	0.978694	0.000846473	0.00301768	0.00480624	0.0141396	-0.0309621	-0.00168451
1	2	27196	1.70637	0.285017	0.272987	0.960197	0.963425	0.00336203	0.00418205	-2.96881e-05	-0.00234908	-0.0259864	0.0232372
1	2	27673	1.75081	0.314693	0.290766	0.95169	0.958608	0.00726967	0.0257195	-0.0909738	0.0571491	0.044678	0.0332454
1	2	27961	1.77748	0.315874	0.291129	0.951336	0.958507	0.0075385	0.0508443	-0.0388315	0.0141224	0.0437144	-0.0103435
1	2	28119	1.7921	0.303682	0.293352	0.954936	0.957885	0.0030885	0.0182625	-0.0100133	0.0151586	-0.0261779	-0.0124942
1	2	28361	1.81444	0.312215	0.210989	0.95243	0.977988	0.0268345	0.0628632	0.0584555	-0.0821555	-0.0452814	0.0383365
1	2	28579	1.83453	0.230465	0.206412	0.973792	0.978922	0.00526797	0.0309945	-0.0252177	-0.0123084	-0.0347428	0.0121108
1	2	28981	1.87131	0.241152	0.205962	0.971341	0.979013	0.007898	0.0502247	-0.0301135	-0.0454891	0.0278962	0.0097343
1	2	29146	1.88638	0.219228	0.0988045	0.976256	0.995131	0.0193339	0.153246	0.0599585	0.0555758	0.0653269	-0.0406619
1	2	30711	2.02682	0.202761	0.183808	0.979654	0.983249	0.00366992	0.0188952	0.0105288	-0.000460603	0.00452134	0.00791977
1	2	30934	2.0464	0.201373	0.190582	0.979929	0.982003	0.00211709	0.0320979	-0.0514616	-0.0395085	0.0111932	0.0033315
1	2	31441	2.09065	0.227136	0.216382	0.974535	0.976861	0.00238752	0.0225559	0.0106352	-0.0390268	0.0156184	0.0181673
1	2	31584	2.10304	0.226362	0.181447	0.974706	0.983673	0.00920039	0.0562006	-0.0283021	0.0208133	-0.012656	0.0469325
1	2	32057	2.1436	0.212076	0.149967	0.977763	0.988818	0.0113064	0.10276	-0.00511453	-0.0152118	-0.129828	0.0377125
1	2	34499	2.34308	0.297752	0.245201	0.95664	0.970386	0.0143686	0.0404748	0.0358989	0.0093193	-0.0047879	-0.0350704
1	2	35024	2.38354	0.282797	0.244235	0.960802	0.970615	0.0102135	0.0421697	0.0203692	0.0558361	0.0486041	0.0698264
1	2	36135	2.46593	0.321328	0.248544	0.949684	0.969585	0.0209554	0.076329	-0.0315286	0.0294078	-0.0165815	-0.0392471
1	2	36344	2.48091	0.26244	0.125034	0.966149	0.992214	0.0269781	0.199882	0.0338187	-0.119355	0.0350629	0.0191424
1	2	36351	2.48146	0.12523	0.0765485	0.992189	0.997074	0.00492357	0.0114305	-0.00538205	0.0629254	0.0289374	-0.101938
1	2	37609	2.56793	0.138422	0.0811298	0.990465	0.996714	0.00630914	0.108254	0.0544859	-0.00168713	0.0320967	0.0505532
1	2	37782	2.57935	0.0835717	0.0742044	0.996514	0.997251	0.00073924	0.0354584	-0.0343276	0.0659884	-0.0263379	0.0126906
1	2	39009	2.65633	0.0977912	0.0731279	0.99523	0.99733	0.00210994	0.0177242	-0.00103018	-0.00817925	-0.0179065	-0.00530711
1	2	41290	2.78096	0.180615	0.175886	0.983821	0.984651	0.000843313	0.0209464	0.0259024	0.0301871	-0.0435291	0.0350705
1	2	41725	2.80182	0.194067	0.142551	0.981345	0.989891	0.00870825	0.0487141	0.0157235	-0.0194982	0.0205158	-0.00934151
1	2	42308	2.82823	0.165871	0.158719	0.986338	0.987483	0.00116132	0.0287478	0.0155298	0.0084692	0.00574542	0.02742
1	2	42475	2.83547	0.164288	0.118222	0.986595	0.993036	0.00652829	0.0457306	0.00533471	-0.0649187	-0.00454298	-0.0070323
1	2	42893	2.85294	0.130962	0.097207	0.991461	0.995287	0.00385831	0.038702	0.00938227	-0.013477	0.0262625	-0.035069
1	2	43010	2.85765	0.100222	0.0754482	0.99499	0.997158	0.0021784	0.035571	0.00727514	0.00700497	-0.0193058	-0.00790777
1	2	44426	2.90896	0.106799	0.0630205	0.994313	0.998016	0.00372415	0.0509224	-0.073109	0.0527017	-0.00254407	0.00888371
1	2	45890	2.95028	0.0905089	0.0811286	0.995912	0.996714	0.000805328	-0.00354272	0.0390407	-0.0282813	-0.0025136	-0.0236561
1	2	48199	2.99041	0.119308	0.0807119	0.992908	0.996748	0.00386746	0.0691191	0.0150166	-0.0306311	-0.0490215	-0.0400191
1	2	48687	2.9949	0.0833665	0.0758438	0.996531	0.997128	0.000599026	0.0117011	0.00434424	0.00804728	0.00260694	-0.000637906
1	2	49098	2.99759	0.0772644	0.0563212	0.99702	0.998415	0.00139983	0.038147	-0.00717472	0.001314	0.066187	-0.00334332
1	2	55115	2.92318	0.0903914	0.0517984	0.995923	0.998659	0.00274754	-0.0784672	-0.0394609	-0.0318832	-0.0480949	0.0280539
1	2	58744	2.77923	0.145586	0.12356	0.989458	0.992395	0.00296846	-0.0230616	-0.0141462	0.0454672	-0.0245921	0.0136559
1	2	59073	2.76275	0.138822	0.126679	0.99041	0.992008	0.00161328	-0.0109814	0.0117297	0.00784314	0.00303162	-0.0261115
1	2	59173	2.75763	0.131484	0.105362	0.991393	0.994465	0.00309819	-0.0323268	0.0175394	0.00645345	0.090116	0.00580688
1	2	59990	2.71406	0.144822	0.132968	0.989568	0.991199	0.0016478	-0.12283	-0.0173092	-0.0445543	0.0611387	-0.0591029
1	2	61481	2.62635	0.1659	0.152809	0.986333	0.988393	0.00208826	-0.0116671	0.0176559	-0.0260882	-0.00537984	0.0328857
1	2	61509	2.62459	0.15383	0.128675	0.988238	0.991756	0.00355964	0.0166975	-0.00222332	0.0345374	-0.0377613	0.041127
1	2	61755	2.6091	0.141787	0.139842	0.989999	0.99027	0.000273883	0.00400109	-0.00271278	-0.00332923	-0.0135133	-0.00352762
1	2	61985	2.59441	0.153242	0.149297	0.988327	0.988917	0.000596919	-0.00103575	-0.00303729	-0.0084977	-0.0164085	0.00583801
1	2	62854	2.53674	0.204327	0.202958	0.979342	0.979615	0.000278802	-0.00744418	0.00134341	-0.00655186	0.0175742	0.00754215
1	2	63791	2.47123	0.265319	0.265772	0.965415	0.965299	-0.000120415	-0.00654915	-0.0659625	-0.0120234	-0.0149616	0.00438939
1	2	64527	2.4173	0.316874	0.218404	0.951035	0.976432	0.0267048	-0.135109	0.00345981	-0.0695021	-0.0668016	-0.0389174
1	2	64936	2.38648	0.242898	0.204246	0.970931	0.979358	0.00867905	-0.127977	-0.0910371	0.00642093	0.0587461	0.0284983
1	2	64994	2.38211	0.205801	0.195285	0.979046	0.981113	0.0021112	0.0120976	0.0179754	0.00323511	-0.00951356	0.00274405
1	2	65827	2.31739	0.231543	0.208371	0.97355	0.978525	0.00511006	-0.103366	0.0518057	-0.0498938	0.0398833	0.0517806
1	2	66170	2.29014	0.216353	0.193538	0.976868	0.981446	0.00468668	0.0364498	0.0301073	0.0635163	0.0237071	0.00620844
1	2	66399	2.27169	0.204791	0.178364	0.979249	0.984219	0.00507574	-0.0133793	-0.0171667	0.0122849	-0.0140437	-0.0410814
1	2	66774	2.24118	0.199761	0.107486	0.980245	0.99424	0.0142767	-0.0980359	0.0646792	0.173068	-0.0912172	0.00642875
1	2	68338	2.10965	0.204835	0.164776	0.97924	0.986516	0.00743068	-0.113941	-0.0994505	-0.0170088	0.0167396	0.051453
1	2	69063	2.04665	0.19903	0.129242	0.980388	0.991683	0.0115206	-0.101454	0.0242774	0.00344994	0.0207766	-0.020723
1	2	69969	1.96625	0.166796	0.147896	0.986186	0.989123	0.00297831	-0.0138426	-0.0124767	-0.0162607	-0.00247578	-0.0276493
1	2	70733	1.89728	0.199512	0.14687	0.980294	0.989273	0.0091588	-0.142791	-0.0256778	0.0243408	0.0103936	-0.0735898
1	2	70885	1.88348	0.149532	0.143833	0.988882	0.989709	0.000836214	-0.0224256	0.00468785	0.0106319	-0.0100016	0.020576
1	2	71229	1.85203	0.149996	0.118513	0.988814	0.993002	0.00423564	-0.062643	0.0332025	-0.0114874	-0.00483883	0.0521528
1	2	72819	1.70487	0.174251	0.122225	0.984933	0.992558	0.00774203	-0.0359393	0.058513	-0.00566913	0.0136363	-0.0409897
1	2	73040	1.68422	0.138603	0.102344	0.990441	0.994777	0.00437779	-0.0755907	0.0168849	0.0167927	-0.042055	-0.0232259
1	2	73895	1.60398	0.151772	0.0759779	0.988549	0.997118	0.00866833	-0.0561798	0.0156249	-0.096402	-0.00861418	0.0552945
1	2	75081	1.49235	0.179227	0.0670339	0.984067	0.997756	0.0139102	-0.172424	-0.019674	-0.0214659	0.0160666	0.0290953
1	2	75853	1.41957	0.0999817	0.0560115	0.995014	0.998433	0.00343541	-0.0687685	-0.0329841	0.0679494	0.0172955	-0.0647573
1	2	77386	1.27592	0.159154	0.0711528	0.987415	0.997472	0.0101851	-0.107121	0.0117064	-0.0550371	0.00903091	-0.0414711
1	2	78291	1.19195	0.138418	0.0404711	0.990466	0.999181	0.00879927	-0.131406	0.0379943	0.00641178	0.0125687	0.0224765
1	2	79175	1.11097	0.0854828	0.0739388	0.996353	0.99727	0.000920602	-0.0783649	0.0110644	-0.00473971	-0.0429053	-0.0436471
1	2	79852	1.0497	0.0941769	0.0850778	0.995575	0.996387	0.00081586	-0.00563111	-0.0300836	-0.0373786	0.0558469	0.0571166
1	2	80193	1.0192	0.10671	0.0823667	0.994323	0.996614	0.00230407	-0.00863196	0.00482389	0.0339182	-0.0483606	-0.0194094
1	2	80560	0.986501	0.112848	0.0799557	0.993653	0.996809	0.00317587	-0.091495	0.000988784	-0.0442106	-0.0385105	0.0494572
1	2	83238	0.75777	0.256821	0.243905	0.967559	0.970693	0.00323896	-0.0130452	-0.000677611	0.00775447	-0.00374184	-0.045415
1	2	83464	0.739305	0.261497	0.194331	0.966387	0.981295	0.0154259	-0.0677824	-0.0164813	-0.0103227	0.0398416	0.0364557
1	2	83497	0.736619	0.196851	0.157618	0.980811	0.987655	0.00697763	-0.0469738	-0.0116955	0.00166131	-0.0196865	0.0056153
1	2	84347	0.668822	0.219411	0.168976	0.976217	0.985825	0.00984234	-0.0605317	0.0107213	-0.0197365	0.0166946	-0.0337736
1	2	84492	0.657485	0.178811	0.160293	0.98414	0.987235	0.00314473	-0.0294202	-0.0488299	0.0514553	0.0245607	0.0792907
1	2	84717	0.63998	0.1745	0.0927689	0.98489	0.995706	0.0109819	-0.0704818	0.0493041	0.0603342	-0.0101961	-0.0190392
1	2	85070	0.61298	0.115489	0.0905181	0.993353	0.995912	0.00257543	-0.0249126	-0.0152112	-0.0183103	-0.0235613	-0.0178043
1	2	85665	0.568353	0.130336	0.124697	0.991542	0.992255	0.000719223	-0.00169579	-0.00201011	-0.0150355	0.0153849	-0.0226227
1	2	86426	0.513224	0.178116	0.163025	0.984262	0.986799	0.00257743	-0.0415463	-0.00605695	0.0472614	-0.0611142	-0.0296109
1	2	86521	0.506509	0.168537	0.161861	0.985898	0.986986	0.00110357	0.0109945	0.03238	-0.0276261	0.0242316	-0.00977005
1	2	86758	0.489858	0.177443	0.059471	0.98438	0.998233	0.0140727	-0.174487	0.0099261	-0.0515883	0.0798551	0.0666361
1	2	88566	0.370725	0.126358	0.0917635	0.992049	0.995799	0.00378008	-0.0294346	-0.00295866	0.0492364	-0.074954	-0.0280938
1	2	89320	0.325227	0.134087	0.102953	0.991051	0.994714	0.00369692	-0.0323385	-0.00691912	-0.00527946	0.00387063	0.0108971
1	2	90900	0.238571	0.186153	0.176509	0.982823	0.984543	0.00175025	-0.0422222	-0.00286976	0.0528838	0.11592	0.0175582
1	2	91381	0.214597	0.196055	0.1812	0.980965	0.983717	0.00280589	-0.021503	0.00229312	0.00267311	0.00339112	0.00207716
1	2	91909	0.189678	0.201369	0.18955	0.979929	0.982196	0.00231278	0.00960921	-0.0281662	-0.0417465	-0.0381384	-0.01163
1	2	92737	0.153462	0.223727	0.207845	0.975284	0.978632	0.00343287	-0.0175708	0.0052924	0.0170766	-0.00269358	-0.00303736
1	2	94019	0.104651	0.254304	0.155238	0.968182	0.988023	0.0204932	-0.101323	0.00908432	0.000144336	-0.0314356	0.0185857
1	2	96429	0.0375783	0.218595	0.141327	0.976391	0.990063	0.0140023	-0.0994	0.0389649	-0.0113243	-0.090989	-0.0115055
1	2	96877	0.0287748	0.148324	0.144172	0.98906	0.989661	0.000607274	-0.0058344	-0.0038246	-0.00162306	-0.0043387	-0.00898816
1	2	97173	0.0235895	0.148295	0.116789	0.989065	0.993203	0.00418462	-0.0272244	-0.00353983	-0.0441962	0.0203549	-0.0479848
1	2	97328	0.0210898	0.11876	0.0938998	0.992973	0.995601	0.00264687	-0.0173369	-0.0189324	0.0247044	0.0113394	0.0193498
1	2	99123	0.00227319	0.109823	0.106087	0.993988	0.994389	0.000403416	-0.00600925	0.0122176	0.0140881	-0.000994634	0.00326607
2	1	7280	0.0514094	0.0322633	0.0206626	0.99948	0.999787	0.000307035	-0.00694683	-0.015198	-0.0210506	-0.00686565	-0.00889572
2	1	14227	0.18683	0.148376	0.107285	0.989053	0.994261	0.00526652	0.0499857	0.00759275	-0.0207789	0.00429433	-0.0226675
2	1	14255	0.187513	0.107906	0.108969	0.994195	0.994081	-0.000115263	0.0304518	0.0419991	0.0287165	-0.0263612	-0.0205287
2	1	14772	0.200358	0.117378	0.109815	0.993135	0.993989	0.000859505	-0.0120652	-0.046637	0.0259134	-0.0158735	0.0301477
2	1	18115	0.290409	0.191941	0.148604	0.981748	0.989019	0.00740643	0.0854058	-0.0769713	0.0594609	0.0332812	-0.00804805
2	1	18463	0.300371	0.155304	0.146334	0.988013	0.98935	0.00135369	-0.0152791	0.0320224	-0.0176069	0.00957426	0.00690306
